node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,HIPAA,8,512,tier1_hospital,0.963,high,20000
1,clinic_001,2000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.951,standard,20000
2,research_center_002,10000,tier_3,128,HIPAA,8,256,research_center,0.997,critical,20000
3,mobile_unit_003,500,tier_1,16,HIPAA,2,64,mobile_unit,0.751,high,5000
4,edge_device_004,500,tier_2,2,PIPEDA,1,16,edge_device,0.775,high,2000
5,hospital_005,10000,tier_1,32,HIPAA,8,256,tier1_hospital,0.994,standard,10000
6,clinic_006,5000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.936,high,10000
7,research_center_007,5000,tier_3,256,HIPAA,8,512,research_center,0.985,standard,100000
8,mobile_unit_008,1000,tier_1,8,PIPEDA,1,32,mobile_unit,0.799,critical,2000
9,edge_device_009,500,tier_2,4,PIPEDA,1,8,edge_device,0.875,standard,1000
10,hospital_010,10000,tier_1,32,local,4,256,tier1_hospital,0.985,standard,50000
11,clinic_011,1000,tier_2,32,GDPR,2,64,tier2_hospital,0.929,critical,10000
12,research_center_012,5000,tier_3,128,PIPEDA,32,1024,research_center,0.987,standard,100000
13,mobile_unit_013,500,tier_1,8,local,2,32,mobile_unit,0.785,critical,1000
14,edge_device_014,100,tier_2,4,local,0,8,edge_device,0.86,critical,1000
15,hospital_015,2000,tier_1,128,local,16,512,tier1_hospital,0.989,high,10000
16,clinic_016,5000,tier_2,16,HIPAA,8,128,tier2_hospital,0.938,critical,20000
17,research_center_017,10000,tier_3,256,PIPEDA,32,1024,research_center,0.993,critical,100000
18,mobile_unit_018,1000,tier_1,16,HIPAA,1,64,mobile_unit,0.866,critical,1000
19,edge_device_019,50,tier_2,8,HIPAA,1,8,edge_device,0.797,high,1000
20,hospital_020,2000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.974,standard,10000
21,clinic_021,2000,tier_2,32,HIPAA,8,128,tier2_hospital,0.954,standard,20000
22,research_center_022,20000,tier_3,256,PIPEDA,8,1024,research_center,0.993,critical,20000
23,mobile_unit_023,500,tier_1,16,GDPR,1,16,mobile_unit,0.883,standard,1000
24,edge_device_024,500,tier_2,2,GDPR,0,16,edge_device,0.841,high,500
