node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,HIPAA,8,128,tier1_hospital,0.966,high,50000
1,clinic_001,2000,tier_2,32,GDPR,4,256,tier2_hospital,0.925,standard,10000
2,research_center_002,5000,tier_3,256,PIPEDA,32,512,research_center,0.988,critical,20000
3,mobile_unit_003,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.835,high,1000
4,edge_device_004,100,tier_2,8,GDPR,1,8,edge_device,0.735,standard,500
5,hospital_005,2000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.961,standard,20000
6,clinic_006,1000,tier_2,64,local,8,64,tier2_hospital,0.979,high,5000
7,research_center_007,5000,tier_3,256,PIPEDA,8,512,research_center,0.983,high,100000
8,mobile_unit_008,1000,tier_1,8,GDPR,2,32,mobile_unit,0.781,standard,2000
9,edge_device_009,100,tier_2,4,local,0,32,edge_device,0.864,critical,1000
