param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,1,1749397111.1209562,parameter_transfer
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,2,1749397111.1209562,parameter_transfer
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,3,1749397111.1209562,parameter_transfer
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,4,1749397111.1209562,parameter_transfer
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,5,1749397111.1209562,parameter_transfer
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,6,1749397111.1209562,parameter_transfer
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,7,1749397111.1209562,parameter_transfer
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,8,1749397111.1209562,parameter_transfer
"{'norm': 3.280447244644165, 'mean': -0.004770180676132441, 'std': 0.19324332475662231}",1,0,9,1749397111.1209562,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,0,1749397111.121024,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,2,1749397111.121024,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,3,1749397111.121024,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,4,1749397111.121024,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,5,1749397111.121024,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,6,1749397111.121024,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,7,1749397111.121024,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,8,1749397111.121024,parameter_transfer
"{'norm': 3.268310308456421, 'mean': -0.005244529340416193, 'std': 0.19251561164855957}",1,1,9,1749397111.121024,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,0,1749397111.121062,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,1,1749397111.121062,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,3,1749397111.121062,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,4,1749397111.121062,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,5,1749397111.121062,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,6,1749397111.121062,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,7,1749397111.121062,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,8,1749397111.121062,parameter_transfer
"{'norm': 3.2725374698638916, 'mean': -0.005877983756363392, 'std': 0.19274650514125824}",1,2,9,1749397111.121062,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,0,1749397111.1210992,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,1,1749397111.1210992,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,2,1749397111.1210992,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,4,1749397111.1210992,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,5,1749397111.1210992,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,6,1749397111.1210992,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,7,1749397111.1210992,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,8,1749397111.1210992,parameter_transfer
"{'norm': 3.2673749923706055, 'mean': -0.006153499241918325, 'std': 0.19243355095386505}",1,3,9,1749397111.1210992,parameter_transfer
"{'norm': 3.276221990585327, 'mean': -0.006461558863520622, 'std': 0.19294507801532745}",1,4,0,1749397111.1211333,parameter_transfer
"{'norm': 3.276221990585327, 'mean': -0.006461558863520622, 'std': 0.19294507801532745}",1,4,1,1749397111.1211333,parameter_transfer
"{'norm': 3.276221990585327, 'mean': -0.006461558863520622, 'std': 0.19294507801532745}",1,4,2,1749397111.1211333,parameter_transfer
"{'norm': 3.276221990585327, 'mean': -0.006461558863520622, 'std': 0.19294507801532745}",1,4,3,1749397111.1211333,parameter_transfer
"{'norm': 3.276221990585327, 'mean': -0.006461558863520622, 'std': 0.19294507801532745}",1,4,5,1749397111.1211333,parameter_transfer
"{'norm': 3.276221990585327, 'mean': -0.006461558863520622, 'std': 0.19294507801532745}",1,4,6,1749397111.1211333,parameter_transfer
"{'norm': 3.276221990585327, 'mean': -0.006461558863520622, 'std': 0.19294507801532745}",1,4,7,1749397111.1211333,parameter_transfer
