node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,16,512,tier1_hospital,0.987,standard,50000
1,clinic_001,1000,tier_2,32,local,4,256,tier2_hospital,0.922,high,5000
2,research_center_002,20000,tier_3,64,PIPEDA,8,1024,research_center,0.98,standard,100000
3,mobile_unit_003,500,tier_1,8,PIPEDA,2,16,mobile_unit,0.779,high,5000
4,edge_device_004,50,tier_2,4,HIPAA,1,32,edge_device,0.76,standard,500
5,hospital_005,10000,tier_1,32,PIPEDA,4,512,tier1_hospital,0.967,critical,10000
6,clinic_006,5000,tier_2,64,PIPEDA,4,64,tier2_hospital,0.903,standard,20000
7,research_center_007,20000,tier_3,64,HIPAA,8,1024,research_center,0.991,standard,50000
8,mobile_unit_008,500,tier_1,8,GDPR,2,32,mobile_unit,0.866,standard,1000
9,edge_device_009,50,tier_2,2,local,1,8,edge_device,0.859,standard,500
