node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,HIPAA_compliant,radiology,1980,research_grant,mayo_clinic,tier1_hospital,1522
1,local,HIPAA_compliant,oncology,1997,private,johns_hopkins,tier2_hospital,2943
2,local,SOC2,cardiology,1982,mixed,stanford_med,research_center,542
3,national,ISO27001,neurology,1956,private,mass_general,mobile_unit,1305
4,international,ISO27001,pathology,2010,mixed,ucla_health,edge_device,4530
5,local,FedRAMP,radiology,1970,mixed,mayo_clinic,tier1_hospital,557
6,international,SOC2,oncology,2015,research_grant,johns_hopkins,tier2_hospital,372
7,regional,ISO27001,cardiology,1988,private,stanford_med,research_center,1689
8,local,HIPAA_compliant,neurology,2011,public,mass_general,mobile_unit,3194
9,national,HIPAA_compliant,pathology,1975,mixed,ucla_health,edge_device,4236
10,international,ISO27001,radiology,2012,research_grant,mayo_clinic,tier1_hospital,4995
11,national,SOC2,oncology,1964,mixed,johns_hopkins,tier2_hospital,3783
12,national,SOC2,cardiology,2001,public,stanford_med,research_center,4961
13,national,ISO27001,neurology,1987,private,mass_general,mobile_unit,3447
14,regional,ISO27001,pathology,1969,mixed,ucla_health,edge_device,1679
