edge,weight
0-1,2213.4
0-2,117.52
0-3,992.8
0-4,405.78
0-5,4609.15
0-6,1925.86
0-7,4787.31
0-8,455.78
0-9,4117.63
1-2,107.82
1-3,81.93
1-4,82.29
1-5,5543.83
1-6,101.74
1-7,86.47
1-8,4070.49
1-9,5163.19
2-3,91.48
2-4,1962.75
2-5,2331.71
2-6,885.84
2-7,90.92
2-8,943.51
2-9,5030.5
3-4,1721.86
3-5,114.79
3-6,1908.24
3-7,2234.18
3-8,97.14
3-9,4126.6
4-5,5027.2
4-6,5127.93
4-7,1783.85
4-8,100.57
4-9,978.44
5-6,1198.15
5-7,119.82
5-8,118.79
5-9,2282.77
6-7,515.51
6-8,575.33
6-9,89.5
7-8,5261.9
7-9,482.28
8-9,84.77
