node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1960,private,mayo_clinic,tier1_hospital,4863
1,local,ISO27001,oncology,1969,research_grant,johns_hopkins,tier2_hospital,3376
2,national,HIPAA_compliant,cardiology,1953,mixed,stanford_med,research_center,2196
3,national,HIPAA_compliant,neurology,1978,private,mass_general,mobile_unit,696
4,local,FedRAMP,pathology,1986,research_grant,ucla_health,edge_device,2820
5,national,ISO27001,radiology,2020,public,mayo_clinic,tier1_hospital,4585
6,national,SOC2,oncology,1973,mixed,johns_hopkins,tier2_hospital,3954
7,national,FedRAMP,cardiology,1963,research_grant,stanford_med,research_center,168
8,national,FedRAMP,neurology,1971,public,mass_general,mobile_unit,830
9,local,HIPAA_compliant,pathology,1977,public,ucla_health,edge_device,3869
