node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,HIPAA,8,128,tier1_hospital,0.988,critical,10000
1,clinic_001,1000,tier_2,32,GDPR,4,64,tier2_hospital,0.912,critical,5000
2,research_center_002,20000,tier_3,256,local,8,1024,research_center,0.987,standard,20000
3,mobile_unit_003,100,tier_1,16,local,2,16,mobile_unit,0.81,high,5000
4,edge_device_004,100,tier_2,4,GDPR,0,32,edge_device,0.794,critical,2000
5,hospital_005,2000,tier_1,32,GDPR,4,256,tier1_hospital,0.967,standard,20000
6,clinic_006,2000,tier_2,32,HIPAA,2,256,tier2_hospital,0.919,critical,5000
7,research_center_007,10000,tier_3,256,local,32,256,research_center,0.999,standard,50000
8,mobile_unit_008,500,tier_1,4,HIPAA,2,16,mobile_unit,0.801,critical,2000
9,edge_device_009,500,tier_2,8,PIPEDA,0,32,edge_device,0.83,standard,2000
10,hospital_010,10000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.975,standard,50000
11,clinic_011,1000,tier_2,32,local,2,64,tier2_hospital,0.955,standard,20000
12,research_center_012,10000,tier_3,64,local,8,256,research_center,0.994,critical,20000
13,mobile_unit_013,100,tier_1,4,PIPEDA,1,64,mobile_unit,0.793,high,1000
14,edge_device_014,50,tier_2,4,PIPEDA,1,16,edge_device,0.736,high,1000
