node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,2006,private,mayo_clinic,tier1_hospital,385
1,national,FedRAMP,oncology,2008,research_grant,johns_hopkins,tier2_hospital,3106
2,international,SOC2,cardiology,1964,public,stanford_med,research_center,1012
3,national,ISO27001,neurology,1958,research_grant,mass_general,mobile_unit,2385
4,national,FedRAMP,pathology,2015,mixed,ucla_health,edge_device,4909
5,international,SOC2,radiology,2009,mixed,mayo_clinic,tier1_hospital,1877
6,international,FedRAMP,oncology,1962,private,johns_hopkins,tier2_hospital,3669
7,national,HIPAA_compliant,cardiology,1989,public,stanford_med,research_center,955
8,international,SOC2,neurology,2001,private,mass_general,mobile_unit,3504
9,national,HIPAA_compliant,pathology,2003,research_grant,ucla_health,edge_device,345
