node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1954,private,mayo_clinic,tier1_hospital,4816
1,regional,SOC2,oncology,1982,public,johns_hopkins,tier2_hospital,2723
2,local,HIPAA_compliant,cardiology,1986,private,stanford_med,research_center,2057
3,local,FedRAMP,neurology,2007,mixed,mass_general,mobile_unit,2517
4,national,SOC2,pathology,2002,private,ucla_health,edge_device,3153
5,regional,ISO27001,radiology,1995,mixed,mayo_clinic,tier1_hospital,2581
6,regional,SOC2,oncology,2004,mixed,johns_hopkins,tier2_hospital,472
7,international,ISO27001,cardiology,1961,public,stanford_med,research_center,1579
8,regional,SOC2,neurology,1969,private,mass_general,mobile_unit,2541
9,local,ISO27001,pathology,1979,public,ucla_health,edge_device,247
