node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1987,public,mayo_clinic,tier1_hospital,3581
1,local,SOC2,oncology,1972,research_grant,johns_hopkins,tier2_hospital,4523
2,regional,SOC2,cardiology,1950,public,stanford_med,research_center,1683
3,regional,HIPAA_compliant,neurology,1980,research_grant,mass_general,mobile_unit,1013
4,national,FedRAMP,pathology,2016,private,ucla_health,edge_device,739
5,international,FedRAMP,radiology,2000,public,mayo_clinic,tier1_hospital,1271
6,local,ISO27001,oncology,1953,research_grant,johns_hopkins,tier2_hospital,3080
7,local,FedRAMP,cardiology,1972,private,stanford_med,research_center,4179
8,local,SOC2,neurology,2017,public,mass_general,mobile_unit,251
9,national,SOC2,pathology,2016,research_grant,ucla_health,edge_device,504
10,international,FedRAMP,radiology,1953,private,mayo_clinic,tier1_hospital,4386
11,regional,HIPAA_compliant,oncology,1956,mixed,johns_hopkins,tier2_hospital,2599
12,local,HIPAA_compliant,cardiology,2013,research_grant,stanford_med,research_center,2700
13,international,SOC2,neurology,1964,research_grant,mass_general,mobile_unit,3407
14,local,SOC2,pathology,1995,private,ucla_health,edge_device,442
15,local,FedRAMP,radiology,1970,mixed,mayo_clinic,tier1_hospital,2465
16,local,ISO27001,oncology,1965,private,johns_hopkins,tier2_hospital,2436
17,national,ISO27001,cardiology,1994,private,stanford_med,research_center,645
18,national,HIPAA_compliant,neurology,2004,public,mass_general,mobile_unit,2056
19,national,HIPAA_compliant,pathology,1950,private,ucla_health,edge_device,1955
20,regional,FedRAMP,radiology,2003,private,mayo_clinic,tier1_hospital,4835
21,international,HIPAA_compliant,oncology,1951,research_grant,johns_hopkins,tier2_hospital,107
22,local,SOC2,cardiology,1953,research_grant,stanford_med,research_center,119
23,local,SOC2,neurology,1952,mixed,mass_general,mobile_unit,162
24,local,FedRAMP,pathology,2011,mixed,ucla_health,edge_device,814
25,regional,SOC2,radiology,2001,public,mayo_clinic,tier1_hospital,398
26,international,FedRAMP,oncology,2001,research_grant,johns_hopkins,tier2_hospital,4420
27,international,ISO27001,cardiology,1951,research_grant,stanford_med,research_center,1063
28,international,SOC2,neurology,1989,public,mass_general,mobile_unit,3230
29,regional,SOC2,pathology,1978,mixed,ucla_health,edge_device,1864
