round_num,node_0,node_1,node_2,node_3,node_4
1,3.1383960247039795,3.1383960247039795,3.1383960247039795,3.1383960247039795,3.1592626571655273
2,3.139728546142578,3.139728546142578,3.139728546142578,3.1535017490386963,3.139728546142578
3,3.1465060710906982,3.1383605003356934,3.1383605003356934,3.1383605003356934,3.1383605003356934
4,3.1510307788848877,3.1358015537261963,3.1358015537261963,3.1358015537261963,3.1358015537261963
5,3.138169050216675,3.138169050216675,3.138169050216675,3.138169050216675,3.165820598602295
6,3.1418004035949707,3.1418004035949707,3.1418004035949707,3.145287275314331,3.1418004035949707
7,3.1413652896881104,3.1413652896881104,3.1413652896881104,3.1355550289154053,3.1413652896881104
8,3.1754071712493896,3.1389000415802,3.1389000415802,3.1389000415802,3.1389000415802
9,3.1471266746520996,3.1471266746520996,3.163348436355591,3.1471266746520996,3.1471266746520996
10,3.155719757080078,3.147263765335083,3.147263765335083,3.147263765335083,3.147263765335083
