round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.3769850730895996,3.4454166889190674,3.348202705383301,3.275510549545288,3.275510549545288,3.3603360652923584,3.403599262237549,3.325929641723633,3.39958119392395,3.3262479305267334
2,3.3780734539031982,3.377912759780884,3.3172266483306885,3.437908887863159,3.283858060836792,3.3148436546325684,3.3275749683380127,3.319427490234375,3.4189581871032715,3.334367036819458
3,3.3462350368499756,3.3796539306640625,3.367840528488159,3.3773891925811768,3.42592716217041,3.330349922180176,3.3091073036193848,3.365514039993286,3.4202303886413574,3.3377528190612793
4,3.3796451091766357,3.3527023792266846,3.369854211807251,3.4026665687561035,3.354682207107544,3.307823657989502,3.354889154434204,3.3745486736297607,3.42264723777771,3.353878974914551
5,3.378131866455078,3.3461403846740723,3.3642737865448,3.359335422515869,3.343287467956543,3.3596060276031494,3.3546526432037354,3.3771543502807617,3.3956313133239746,3.365424156188965
6,3.3462862968444824,3.3987081050872803,3.3569869995117188,3.351194143295288,3.3616137504577637,3.347639799118042,3.3579630851745605,3.3481285572052,3.4092857837677,3.3569176197052
7,3.379014253616333,3.3927927017211914,3.360999822616577,3.3348228931427,3.3498871326446533,3.3759310245513916,3.368043899536133,3.357849359512329,3.4038257598876953,3.3475735187530518
8,3.4058034420013428,3.3632054328918457,3.339062213897705,3.387671709060669,3.334404230117798,3.3674607276916504,3.377370595932007,3.376040458679199,3.418710947036743,3.361145496368408
9,3.3737807273864746,3.3889622688293457,3.3437442779541016,3.3928987979888916,3.356600046157837,3.345092535018921,3.3749353885650635,3.375757932662964,3.410139799118042,3.3904874324798584
10,3.36004376411438,3.3939218521118164,3.361607551574707,3.355679988861084,3.373978614807129,3.3801779747009277,3.381207227706909,3.378807783126831,3.4339842796325684,3.3721365928649902
