timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753384324.9476588,1,10,"[5, 7, 6, 2, 8, 0, 9, 1]",8,0.8,0.8,"{5: 1.0, 7: 1.0, 6: 1.0, 2: 1.0, 8: 1.0, 0: 1.0, 9: 1.0, 1: 1.0}",,,
1753384350.3940108,2,10,"[0, 8, 7, 2, 6, 3, 9, 1]",8,0.8,0.8,"{0: 1.0, 8: 1.0, 7: 1.0, 2: 1.0, 6: 1.0, 3: 1.0, 9: 1.0, 1: 1.0}",,,
1753384381.7416728,3,10,"[8, 2, 5, 1, 7, 3, 6, 4]",8,0.8,0.8,"{8: 1.0, 2: 1.0, 5: 1.0, 1: 1.0, 7: 1.0, 3: 1.0, 6: 1.0, 4: 1.0}",,,
1753384401.0114005,4,10,"[2, 8, 3, 0, 9, 6, 7, 4]",8,0.8,0.8,"{2: 1.0, 8: 1.0, 3: 1.0, 0: 1.0, 9: 1.0, 6: 1.0, 7: 1.0, 4: 1.0}",,,
1753384407.9638436,5,10,"[5, 4, 8, 9, 7, 2, 0, 6]",8,0.8,0.8,"{5: 1.0, 4: 1.0, 8: 1.0, 9: 1.0, 7: 1.0, 2: 1.0, 0: 1.0, 6: 1.0}",,,
1753384415.0679169,6,10,"[4, 3, 8, 2, 1, 6, 9, 5]",8,0.8,0.8,"{4: 1.0, 3: 1.0, 8: 1.0, 2: 1.0, 1: 1.0, 6: 1.0, 9: 1.0, 5: 1.0}",,,
1753384422.115165,7,10,"[7, 5, 1, 2, 0, 8, 6, 4]",8,0.8,0.8,"{7: 1.0, 5: 1.0, 1: 1.0, 2: 1.0, 0: 1.0, 8: 1.0, 6: 1.0, 4: 1.0}",,,
1753384429.3181427,8,10,"[6, 7, 3, 2, 9, 8, 5, 0]",8,0.8,0.8,"{6: 1.0, 7: 1.0, 3: 1.0, 2: 1.0, 9: 1.0, 8: 1.0, 5: 1.0, 0: 1.0}",,,
1753384436.6184886,9,10,"[0, 6, 4, 1, 8, 3, 7, 9]",8,0.8,0.8,"{0: 1.0, 6: 1.0, 4: 1.0, 1: 1.0, 8: 1.0, 3: 1.0, 7: 1.0, 9: 1.0}",,,
1753384443.9995372,10,10,"[2, 8, 5, 6, 9, 4, 1, 7]",8,0.8,0.8,"{2: 1.0, 8: 1.0, 5: 1.0, 6: 1.0, 9: 1.0, 4: 1.0, 1: 1.0, 7: 1.0}",,,
