node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1978,research_grant,mayo_clinic,tier1_hospital,2619
1,local,FedRAMP,oncology,2000,research_grant,johns_hopkins,tier2_hospital,2928
2,local,SOC2,cardiology,2017,private,stanford_med,research_center,1502
3,local,ISO27001,neurology,1995,research_grant,mass_general,mobile_unit,1950
4,local,ISO27001,pathology,1964,research_grant,ucla_health,edge_device,553
5,regional,FedRAMP,radiology,1962,research_grant,mayo_clinic,tier1_hospital,618
6,national,HIPAA_compliant,oncology,2014,public,johns_hopkins,tier2_hospital,2022
7,international,FedRAMP,cardiology,1957,public,stanford_med,research_center,2048
8,regional,ISO27001,neurology,1993,mixed,mass_general,mobile_unit,3924
9,local,FedRAMP,pathology,1997,research_grant,ucla_health,edge_device,1586
