node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.054391,-92.501445,north_america,America/Chicago
1,Baltimore,USA,39.304248,-76.659672,europe,America/New_York
2,Palo Alto,USA,37.449315,-122.153457,asia_pacific,America/Los_Angeles
3,Boston,USA,42.359273,-71.020222,south_america,America/New_York
4,Los Angeles,USA,34.049446,-118.22954,africa,America/Los_Angeles
5,London,UK,51.514325,-0.136672,north_america,Europe/London
6,Paris,France,48.840193,2.397552,europe,Europe/Paris
7,Tokyo,Japan,35.636635,139.621215,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.310417,103.842939,south_america,Asia/Singapore
9,Sydney,Australia,-33.883491,151.258616,africa,Australia/Sydney
