node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,PIPEDA,4,512,tier1_hospital,0.978,standard,20000
1,clinic_001,2000,tier_2,16,local,4,64,tier2_hospital,0.911,high,10000
2,research_center_002,10000,tier_3,128,PIPEDA,32,256,research_center,0.986,critical,50000
3,mobile_unit_003,1000,tier_1,8,GDPR,2,64,mobile_unit,0.853,standard,5000
4,edge_device_004,100,tier_2,4,local,1,8,edge_device,0.834,standard,2000
5,hospital_005,10000,tier_1,64,PIPEDA,8,512,tier1_hospital,0.975,high,10000
6,clinic_006,5000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.939,critical,20000
7,research_center_007,5000,tier_3,128,GDPR,16,1024,research_center,0.993,standard,100000
8,mobile_unit_008,100,tier_1,16,HIPAA,2,32,mobile_unit,0.784,standard,1000
9,edge_device_009,50,tier_2,2,GDPR,0,16,edge_device,0.753,critical,500
10,hospital_010,5000,tier_1,128,PIPEDA,8,256,tier1_hospital,0.982,standard,20000
11,clinic_011,5000,tier_2,16,GDPR,8,64,tier2_hospital,0.927,critical,5000
12,research_center_012,10000,tier_3,256,local,16,256,research_center,0.997,high,50000
13,mobile_unit_013,100,tier_1,8,local,1,32,mobile_unit,0.793,standard,1000
14,edge_device_014,50,tier_2,8,local,0,8,edge_device,0.722,standard,2000
