round_num,node_0,node_1,node_2,node_3,node_4
1,3.303788661956787,3.4203569889068604,3.396627902984619,3.414442777633667,3.4085781574249268
2,3.3658576011657715,3.437972068786621,3.40993595123291,3.41764235496521,3.434004545211792
3,3.509145498275757,3.402193307876587,3.441011667251587,3.4502763748168945,3.4572083950042725
4,3.540506362915039,3.5047192573547363,3.449700117111206,3.478384256362915,3.4900243282318115
5,3.567753553390503,3.536316156387329,3.494422197341919,3.5169870853424072,3.5256593227386475
6,3.594806432723999,3.5301055908203125,3.5571088790893555,3.5509936809539795,3.556304454803467
7,3.557891607284546,3.591860294342041,3.576439380645752,3.577118158340454,3.5862762928009033
8,3.6247918605804443,3.6095879077911377,3.595346450805664,3.592905044555664,3.5742275714874268
9,3.640695095062256,3.6321444511413574,3.6004626750946045,3.618572950363159,3.627697229385376
10,3.6606125831604004,3.6537787914276123,3.6439242362976074,3.624315023422241,3.6466410160064697
