node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,GDPR,4,128,tier1_hospital,0.991,critical,20000
1,clinic_001,1000,tier_2,64,GDPR,4,256,tier2_hospital,0.946,critical,20000
2,research_center_002,10000,tier_3,256,GDPR,16,256,research_center,0.997,high,20000
3,mobile_unit_003,500,tier_1,16,PIPEDA,2,64,mobile_unit,0.898,high,1000
4,edge_device_004,500,tier_2,4,PIPEDA,1,16,edge_device,0.896,high,1000
5,hospital_005,2000,tier_1,128,HIPAA,4,128,tier1_hospital,0.975,critical,20000
6,clinic_006,5000,tier_2,32,GDPR,8,256,tier2_hospital,0.945,standard,20000
7,research_center_007,10000,tier_3,256,HIPAA,16,1024,research_center,0.988,standard,20000
8,mobile_unit_008,500,tier_1,16,HIPAA,1,32,mobile_unit,0.822,standard,5000
9,edge_device_009,500,tier_2,4,GDPR,1,32,edge_device,0.899,standard,2000
