node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.973176,-92.442473,north_america,America/Chicago
1,Baltimore,USA,39.287249,-76.606666,europe,America/New_York
2,Palo Alto,USA,37.487194,-122.132555,asia_pacific,America/Los_Angeles
3,Boston,USA,42.382124,-71.047368,south_america,America/New_York
4,Los Angeles,USA,34.065542,-118.244689,africa,America/Los_Angeles
5,London,UK,51.518856,-0.111933,north_america,Europe/London
6,Paris,France,48.83605,2.371903,europe,Europe/Paris
7,Tokyo,Japan,35.710791,139.628296,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.345621,103.776198,south_america,Asia/Singapore
9,Sydney,Australia,-33.847863,151.186445,africa,Australia/Sydney
