timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753357606.6874478,1,10,"[4, 5, 8, 1]",4,0.4,0.4,"{4: 1.0, 5: 1.0, 8: 1.0, 1: 1.0}",,,
1753357624.7544413,2,10,"[0, 7, 4, 3]",4,0.4,0.4,"{0: 1.0, 7: 1.0, 4: 1.0, 3: 1.0}",,,
1753357640.6463904,3,10,"[1, 9, 2, 8]",4,0.4,0.4,"{1: 1.0, 9: 1.0, 2: 1.0, 8: 1.0}",,,
1753357651.3811994,4,10,"[3, 0, 5, 4]",4,0.4,0.4,"{3: 1.0, 0: 1.0, 5: 1.0, 4: 1.0}",,,
1753357656.3704596,5,10,"[8, 9, 1, 7]",4,0.4,0.4,"{8: 1.0, 9: 1.0, 1: 1.0, 7: 1.0}",,,
1753357661.4992855,6,10,"[4, 1, 5, 7]",4,0.4,0.4,"{4: 1.0, 1: 1.0, 5: 1.0, 7: 1.0}",,,
1753357666.7652802,7,10,"[6, 7, 3, 8]",4,0.4,0.4,"{6: 1.0, 7: 1.0, 3: 1.0, 8: 1.0}",,,
1753357680.763804,8,10,"[0, 1, 9, 5]",4,0.4,0.4,"{0: 1.0, 1: 1.0, 9: 1.0, 5: 1.0}",,,
1753357685.574705,9,10,"[4, 3, 1, 8]",4,0.4,0.4,"{4: 1.0, 3: 1.0, 1: 1.0, 8: 1.0}",,,
1753357690.8683949,10,10,"[2, 7, 6, 9]",4,0.4,0.4,"{2: 1.0, 7: 1.0, 6: 1.0, 9: 1.0}",,,
