node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,HIPAA_compliant,Rochester,USA,radiology,1992,mixed,mayo_clinic,tier1_hospital,north_america,299,America/Chicago
1,regional,HIPAA_compliant,Baltimore,USA,oncology,2013,research_grant,johns_hopkins,tier2_hospital,europe,321,America/New_York
2,regional,ISO27001,Palo Alto,USA,cardiology,1974,research_grant,stanford_med,research_center,asia_pacific,4791,America/Los_Angeles
3,international,SOC2,Boston,USA,neurology,2018,private,mass_general,mobile_unit,south_america,3916,America/New_York
4,regional,ISO27001,Los Angeles,USA,pathology,2010,public,ucla_health,edge_device,africa,2011,America/Los_Angeles
5,international,HIPAA_compliant,London,UK,radiology,2013,public,mayo_clinic,tier1_hospital,north_america,1403,Europe/London
6,international,ISO27001,Paris,France,oncology,1982,research_grant,johns_hopkins,tier2_hospital,europe,4204,Europe/Paris
7,regional,HIPAA_compliant,Tokyo,Japan,cardiology,1957,private,stanford_med,research_center,asia_pacific,1344,Asia/Tokyo
8,national,FedRAMP,Singapore,Singapore,neurology,2011,mixed,mass_general,mobile_unit,south_america,4900,Asia/Singapore
9,local,SOC2,Sydney,Australia,pathology,1968,research_grant,ucla_health,edge_device,africa,4332,Australia/Sydney
