timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753396726.8486102,1,20,"[2, 12, 6, 11, 0, 18, 13, 7, 15, 16, 14, 1]",12,0.6,0.6,"{2: 1.0, 12: 1.0, 6: 1.0, 11: 1.0, 0: 1.0, 18: 1.0, 13: 1.0, 7: 1.0, 15: 1.0, 16: 1.0, 14: 1.0, 1: 1.0}",,,
1753396755.1206315,2,20,"[12, 13, 1, 14, 11, 15, 18, 8, 16, 19, 3, 2]",12,0.6,0.6,"{12: 1.0, 13: 1.0, 1: 1.0, 14: 1.0, 11: 1.0, 15: 1.0, 18: 1.0, 8: 1.0, 16: 1.0, 19: 1.0, 3: 1.0, 2: 1.0}",,,
1753396776.8902485,3,20,"[5, 18, 15, 16, 4, 10, 8, 1, 14, 11, 19, 7]",12,0.6,0.6,"{5: 1.0, 18: 1.0, 15: 1.0, 16: 1.0, 4: 1.0, 10: 1.0, 8: 1.0, 1: 1.0, 14: 1.0, 11: 1.0, 19: 1.0, 7: 1.0}",,,
1753396800.6477888,4,20,"[6, 2, 18, 8, 9, 14, 1, 12, 0, 10, 16, 5]",12,0.6,0.6,"{6: 1.0, 2: 1.0, 18: 1.0, 8: 1.0, 9: 1.0, 14: 1.0, 1: 1.0, 12: 1.0, 0: 1.0, 10: 1.0, 16: 1.0, 5: 1.0}",,,
1753396820.3279154,5,20,"[2, 1, 6, 14, 10, 18, 3, 19, 5, 12, 11, 13]",12,0.6,0.6,"{2: 1.0, 1: 1.0, 6: 1.0, 14: 1.0, 10: 1.0, 18: 1.0, 3: 1.0, 19: 1.0, 5: 1.0, 12: 1.0, 11: 1.0, 13: 1.0}",,,
1753396831.6334352,6,20,"[1, 15, 19, 13, 11, 17, 10, 3, 5, 14, 9, 12]",12,0.6,0.6,"{1: 1.0, 15: 1.0, 19: 1.0, 13: 1.0, 11: 1.0, 17: 1.0, 10: 1.0, 3: 1.0, 5: 1.0, 14: 1.0, 9: 1.0, 12: 1.0}",,,
1753396851.2710397,7,20,"[1, 0, 13, 19, 15, 11, 3, 8, 2, 6, 17, 12]",12,0.6,0.6,"{1: 1.0, 0: 1.0, 13: 1.0, 19: 1.0, 15: 1.0, 11: 1.0, 3: 1.0, 8: 1.0, 2: 1.0, 6: 1.0, 17: 1.0, 12: 1.0}",,,
1753396863.08288,8,20,"[5, 9, 8, 13, 7, 2, 11, 4, 15, 17, 18, 6]",12,0.6,0.6,"{5: 1.0, 9: 1.0, 8: 1.0, 13: 1.0, 7: 1.0, 2: 1.0, 11: 1.0, 4: 1.0, 15: 1.0, 17: 1.0, 18: 1.0, 6: 1.0}",,,
1753396875.761876,9,20,"[14, 0, 7, 6, 12, 5, 16, 2, 19, 8, 18, 3]",12,0.6,0.6,"{14: 1.0, 0: 1.0, 7: 1.0, 6: 1.0, 12: 1.0, 5: 1.0, 16: 1.0, 2: 1.0, 19: 1.0, 8: 1.0, 18: 1.0, 3: 1.0}",,,
1753396887.2969775,10,20,"[10, 11, 18, 12, 7, 19, 4, 13, 17, 16, 8, 1]",12,0.6,0.6,"{10: 1.0, 11: 1.0, 18: 1.0, 12: 1.0, 7: 1.0, 19: 1.0, 4: 1.0, 13: 1.0, 17: 1.0, 16: 1.0, 8: 1.0, 1: 1.0}",,,
