node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,local,8,128,tier1_hospital,0.958,standard,20000
1,clinic_001,2000,tier_2,32,GDPR,2,64,tier2_hospital,0.932,critical,5000
2,research_center_002,10000,tier_3,64,PIPEDA,32,1024,research_center,0.986,critical,20000
3,mobile_unit_003,100,tier_1,4,local,1,64,mobile_unit,0.886,critical,5000
4,edge_device_004,500,tier_2,8,PIPEDA,0,16,edge_device,0.702,critical,2000
5,hospital_005,2000,tier_1,128,HIPAA,8,256,tier1_hospital,0.952,critical,50000
6,clinic_006,5000,tier_2,32,GDPR,2,64,tier2_hospital,0.914,high,10000
7,research_center_007,20000,tier_3,64,PIPEDA,16,512,research_center,0.993,high,50000
8,mobile_unit_008,100,tier_1,8,PIPEDA,2,16,mobile_unit,0.82,high,1000
9,edge_device_009,500,tier_2,8,GDPR,0,32,edge_device,0.885,standard,500
10,hospital_010,2000,tier_1,128,local,16,128,tier1_hospital,0.96,high,10000
11,clinic_011,5000,tier_2,16,GDPR,8,64,tier2_hospital,0.917,high,20000
12,research_center_012,10000,tier_3,256,HIPAA,16,1024,research_center,0.992,high,50000
13,mobile_unit_013,1000,tier_1,16,PIPEDA,1,32,mobile_unit,0.883,standard,1000
14,edge_device_014,50,tier_2,8,local,1,32,edge_device,0.882,high,500
15,hospital_015,5000,tier_1,64,HIPAA,4,256,tier1_hospital,0.964,high,50000
16,clinic_016,1000,tier_2,16,local,4,128,tier2_hospital,0.974,critical,20000
17,research_center_017,20000,tier_3,128,local,32,512,research_center,0.999,critical,20000
18,mobile_unit_018,500,tier_1,16,local,2,64,mobile_unit,0.867,high,5000
19,edge_device_019,500,tier_2,8,PIPEDA,0,16,edge_device,0.795,critical,500
20,hospital_020,5000,tier_1,32,HIPAA,4,512,tier1_hospital,0.978,critical,10000
21,clinic_021,1000,tier_2,32,local,8,128,tier2_hospital,0.957,critical,20000
22,research_center_022,20000,tier_3,256,PIPEDA,8,256,research_center,0.997,high,100000
23,mobile_unit_023,500,tier_1,16,GDPR,2,32,mobile_unit,0.899,critical,2000
24,edge_device_024,50,tier_2,2,PIPEDA,0,32,edge_device,0.863,standard,2000
25,hospital_025,5000,tier_1,32,HIPAA,4,256,tier1_hospital,0.976,standard,50000
26,clinic_026,1000,tier_2,64,PIPEDA,8,256,tier2_hospital,0.913,high,20000
27,research_center_027,5000,tier_3,256,local,32,256,research_center,0.992,critical,20000
28,mobile_unit_028,1000,tier_1,8,HIPAA,2,32,mobile_unit,0.802,high,1000
29,edge_device_029,100,tier_2,2,HIPAA,1,32,edge_device,0.792,standard,500
