node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,1953,research_grant,mayo_clinic,tier1_hospital,4239
1,local,SOC2,oncology,1958,research_grant,johns_hopkins,tier2_hospital,1027
2,national,FedRAMP,cardiology,1986,research_grant,stanford_med,research_center,2823
3,regional,SOC2,neurology,1965,public,mass_general,mobile_unit,2322
4,local,SOC2,pathology,1966,private,ucla_health,edge_device,4558
5,international,FedRAMP,radiology,1987,research_grant,mayo_clinic,tier1_hospital,3040
6,international,SOC2,oncology,1982,private,johns_hopkins,tier2_hospital,2025
7,regional,FedRAMP,cardiology,1952,private,stanford_med,research_center,3452
8,international,SOC2,neurology,1978,research_grant,mass_general,mobile_unit,4147
9,regional,SOC2,pathology,2014,public,ucla_health,edge_device,3025
