node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,HIPAA,4,128,tier1_hospital,0.957,standard,20000
1,clinic_001,2000,tier_2,32,GDPR,2,128,tier2_hospital,0.958,critical,10000
2,research_center_002,10000,tier_3,64,local,32,256,research_center,0.998,high,50000
3,mobile_unit_003,1000,tier_1,16,HIPAA,2,32,mobile_unit,0.871,high,2000
4,edge_device_004,50,tier_2,2,HIPAA,0,32,edge_device,0.716,critical,2000
5,hospital_005,5000,tier_1,64,HIPAA,16,128,tier1_hospital,0.988,high,10000
6,clinic_006,2000,tier_2,32,HIPAA,8,128,tier2_hospital,0.955,critical,10000
7,research_center_007,5000,tier_3,64,HIPAA,16,1024,research_center,0.989,critical,20000
8,mobile_unit_008,1000,tier_1,16,local,1,64,mobile_unit,0.858,high,5000
9,edge_device_009,100,tier_2,8,HIPAA,0,32,edge_device,0.743,high,2000
