activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749440955.2253416,1
aggregation,,False,,,1,GossipAvg,1749440965.1656394,
aggregation,,True,,,1,GossipAvg,1749440965.1656482,
aggregation,,False,,,1,GossipAvg,1749440965.1656556,
model_update,,,,1.152320471647539,1,,1749440965.5411499,
local_training,,,{},,2,,1749440965.8678582,1
aggregation,,False,,,2,GossipAvg,1749440977.9214542,
aggregation,,True,,,2,GossipAvg,1749440977.9214616,
aggregation,,False,,,2,GossipAvg,1749440977.9214683,
model_update,,,,0.8858538891937336,2,,1749440978.2879558,
local_training,,,{},,3,,1749440978.6137717,1
aggregation,,False,,,3,GossipAvg,1749440990.5348246,
aggregation,,True,,,3,GossipAvg,1749440990.534831,
aggregation,,False,,,3,GossipAvg,1749440990.5348387,
model_update,,,,0.9348810572151397,3,,1749440990.909336,
