node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1991,public,mayo_clinic,tier1_hospital,2289
1,national,FedRAMP,oncology,1956,research_grant,johns_hopkins,tier2_hospital,2225
2,local,ISO27001,cardiology,1952,public,stanford_med,research_center,4083
3,international,SOC2,neurology,2016,mixed,mass_general,mobile_unit,796
4,local,HIPAA_compliant,pathology,1988,mixed,ucla_health,edge_device,2300
5,regional,SOC2,radiology,2003,mixed,mayo_clinic,tier1_hospital,4396
6,local,SOC2,oncology,1969,research_grant,johns_hopkins,tier2_hospital,2263
7,local,HIPAA_compliant,cardiology,1994,public,stanford_med,research_center,2117
8,local,ISO27001,neurology,2000,private,mass_general,mobile_unit,1039
9,national,ISO27001,pathology,1959,public,ucla_health,edge_device,321
10,international,ISO27001,radiology,2005,research_grant,mayo_clinic,tier1_hospital,3111
11,regional,FedRAMP,oncology,1990,private,johns_hopkins,tier2_hospital,4210
12,national,ISO27001,cardiology,1968,research_grant,stanford_med,research_center,4033
13,national,SOC2,neurology,1980,research_grant,mass_general,mobile_unit,3219
14,local,FedRAMP,pathology,2009,research_grant,ucla_health,edge_device,1874
15,national,SOC2,radiology,1996,research_grant,mayo_clinic,tier1_hospital,757
16,regional,FedRAMP,oncology,1999,private,johns_hopkins,tier2_hospital,936
17,international,ISO27001,cardiology,1994,private,stanford_med,research_center,3478
18,national,FedRAMP,neurology,1964,research_grant,mass_general,mobile_unit,794
19,national,ISO27001,pathology,2019,public,ucla_health,edge_device,2239
20,national,SOC2,radiology,2009,mixed,mayo_clinic,tier1_hospital,2465
21,local,HIPAA_compliant,oncology,1958,private,johns_hopkins,tier2_hospital,1982
22,international,HIPAA_compliant,cardiology,2003,public,stanford_med,research_center,754
23,local,HIPAA_compliant,neurology,2007,research_grant,mass_general,mobile_unit,1374
24,international,SOC2,pathology,1964,mixed,ucla_health,edge_device,1789
25,regional,SOC2,radiology,1963,private,mayo_clinic,tier1_hospital,2975
26,regional,HIPAA_compliant,oncology,1952,private,johns_hopkins,tier2_hospital,3913
27,local,ISO27001,cardiology,1960,public,stanford_med,research_center,785
28,national,FedRAMP,neurology,1990,mixed,mass_general,mobile_unit,1209
29,local,SOC2,pathology,1970,public,ucla_health,edge_device,1605
