node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.956,standard,20000
1,clinic_001,1000,tier_2,16,PIPEDA,2,128,tier2_hospital,0.954,critical,5000
2,research_center_002,20000,tier_3,128,PIPEDA,32,1024,research_center,0.993,standard,100000
3,mobile_unit_003,500,tier_1,16,PIPEDA,2,64,mobile_unit,0.776,standard,2000
4,edge_device_004,50,tier_2,4,local,0,16,edge_device,0.823,critical,500
5,hospital_005,5000,tier_1,64,HIPAA,16,512,tier1_hospital,0.961,standard,20000
6,clinic_006,2000,tier_2,32,HIPAA,8,128,tier2_hospital,0.978,high,10000
7,research_center_007,5000,tier_3,64,HIPAA,8,512,research_center,0.995,critical,50000
8,mobile_unit_008,500,tier_1,4,PIPEDA,1,16,mobile_unit,0.768,critical,1000
9,edge_device_009,100,tier_2,4,PIPEDA,0,32,edge_device,0.769,high,1000
10,hospital_010,10000,tier_1,128,GDPR,4,256,tier1_hospital,0.986,high,20000
11,clinic_011,1000,tier_2,64,PIPEDA,8,128,tier2_hospital,0.969,critical,20000
12,research_center_012,10000,tier_3,256,HIPAA,8,1024,research_center,0.99,high,20000
13,mobile_unit_013,100,tier_1,4,HIPAA,2,64,mobile_unit,0.752,high,1000
14,edge_device_014,100,tier_2,4,HIPAA,1,16,edge_device,0.73,high,500
