timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753360788.178617,1,20,"[8, 7, 13, 9, 16, 12, 11, 5, 0, 6, 14, 1, 17, 18, 2, 3]",16,0.8,0.8,"{8: 1.0, 7: 1.0, 13: 1.0, 9: 1.0, 16: 1.0, 12: 1.0, 11: 1.0, 5: 1.0, 0: 1.0, 6: 1.0, 14: 1.0, 1: 1.0, 17: 1.0, 18: 1.0, 2: 1.0, 3: 1.0}",,,
1753360798.6358552,2,20,"[16, 8, 9, 19, 15, 11, 14, 17, 13, 12, 6, 4, 0, 10, 1, 2]",16,0.8,0.8,"{16: 1.0, 8: 1.0, 9: 1.0, 19: 1.0, 15: 1.0, 11: 1.0, 14: 1.0, 17: 1.0, 13: 1.0, 12: 1.0, 6: 1.0, 4: 1.0, 0: 1.0, 10: 1.0, 1: 1.0, 2: 1.0}",,,
1753360807.4652267,3,20,"[10, 2, 16, 17, 0, 7, 12, 15, 5, 11, 9, 8, 13, 14, 3, 1]",16,0.8,0.8,"{10: 1.0, 2: 1.0, 16: 1.0, 17: 1.0, 0: 1.0, 7: 1.0, 12: 1.0, 15: 1.0, 5: 1.0, 11: 1.0, 9: 1.0, 8: 1.0, 13: 1.0, 14: 1.0, 3: 1.0, 1: 1.0}",,,
1753360811.9850526,4,20,"[7, 3, 18, 1, 10, 2, 17, 11, 16, 13, 0, 5, 8, 12, 15, 9]",16,0.8,0.8,"{7: 1.0, 3: 1.0, 18: 1.0, 1: 1.0, 10: 1.0, 2: 1.0, 17: 1.0, 11: 1.0, 16: 1.0, 13: 1.0, 0: 1.0, 5: 1.0, 8: 1.0, 12: 1.0, 15: 1.0, 9: 1.0}",,,
1753360816.4506595,5,20,"[11, 7, 4, 9, 12, 8, 1, 3, 0, 18, 13, 17, 14, 19, 5, 16]",16,0.8,0.8,"{11: 1.0, 7: 1.0, 4: 1.0, 9: 1.0, 12: 1.0, 8: 1.0, 1: 1.0, 3: 1.0, 0: 1.0, 18: 1.0, 13: 1.0, 17: 1.0, 14: 1.0, 19: 1.0, 5: 1.0, 16: 1.0}",,,
1753360820.671769,6,20,"[3, 7, 0, 18, 19, 2, 17, 1, 11, 14, 4, 15, 16, 6, 5, 13]",16,0.8,0.8,"{3: 1.0, 7: 1.0, 0: 1.0, 18: 1.0, 19: 1.0, 2: 1.0, 17: 1.0, 1: 1.0, 11: 1.0, 14: 1.0, 4: 1.0, 15: 1.0, 16: 1.0, 6: 1.0, 5: 1.0, 13: 1.0}",,,
1753360825.5025642,7,20,"[18, 7, 9, 0, 2, 13, 16, 6, 3, 11, 5, 15, 17, 14, 1, 12]",16,0.8,0.8,"{18: 1.0, 7: 1.0, 9: 1.0, 0: 1.0, 2: 1.0, 13: 1.0, 16: 1.0, 6: 1.0, 3: 1.0, 11: 1.0, 5: 1.0, 15: 1.0, 17: 1.0, 14: 1.0, 1: 1.0, 12: 1.0}",,,
1753360830.0939713,8,20,"[16, 17, 0, 14, 13, 7, 3, 18, 19, 10, 9, 15, 8, 5, 11, 12]",16,0.8,0.8,"{16: 1.0, 17: 1.0, 0: 1.0, 14: 1.0, 13: 1.0, 7: 1.0, 3: 1.0, 18: 1.0, 19: 1.0, 10: 1.0, 9: 1.0, 15: 1.0, 8: 1.0, 5: 1.0, 11: 1.0, 12: 1.0}",,,
1753360834.4423802,9,20,"[18, 16, 10, 9, 7, 5, 15, 19, 6, 12, 13, 8, 11, 2, 4, 17]",16,0.8,0.8,"{18: 1.0, 16: 1.0, 10: 1.0, 9: 1.0, 7: 1.0, 5: 1.0, 15: 1.0, 19: 1.0, 6: 1.0, 12: 1.0, 13: 1.0, 8: 1.0, 11: 1.0, 2: 1.0, 4: 1.0, 17: 1.0}",,,
1753360839.2775693,10,20,"[6, 14, 1, 11, 3, 4, 10, 13, 5, 15, 0, 18, 2, 8, 9, 16]",16,0.8,0.8,"{6: 1.0, 14: 1.0, 1: 1.0, 11: 1.0, 3: 1.0, 4: 1.0, 10: 1.0, 13: 1.0, 5: 1.0, 15: 1.0, 0: 1.0, 18: 1.0, 2: 1.0, 8: 1.0, 9: 1.0, 16: 1.0}",,,
