node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.006071,-92.478426,north_america,America/Chicago
1,Baltimore,USA,39.315951,-76.603555,europe,America/New_York
2,Palo Alto,USA,37.482685,-122.109972,asia_pacific,America/Los_Angeles
3,Boston,USA,42.399242,-71.103142,south_america,America/New_York
4,Los Angeles,USA,34.053903,-118.266576,africa,America/Los_Angeles
5,London,UK,51.527158,-0.081589,north_america,Europe/London
6,Paris,France,48.83278,2.381689,europe,Europe/Paris
7,Tokyo,Japan,35.724452,139.606818,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.318499,103.80671,south_america,Asia/Singapore
9,Sydney,Australia,-33.889566,151.217588,africa,Australia/Sydney
