node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.007936,-92.452084,north_america,America/Chicago
1,Baltimore,USA,39.284778,-76.635028,europe,America/New_York
2,Palo Alto,USA,37.481387,-122.167585,asia_pacific,America/Los_Angeles
3,Boston,USA,42.336821,-71.103715,south_america,America/New_York
4,Los Angeles,USA,34.062677,-118.226176,africa,America/Los_Angeles
5,London,UK,51.462114,-0.134454,north_america,Europe/London
6,Paris,France,48.80891,2.374321,europe,Europe/Paris
7,Tokyo,Japan,35.635439,139.667889,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.385432,103.802537,south_america,Asia/Singapore
9,Sydney,Australia,-33.873079,151.255832,africa,Australia/Sydney
