node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,2000,public,mayo_clinic,tier1_hospital,4462
1,local,ISO27001,oncology,1985,private,johns_hopkins,tier2_hospital,4957
2,regional,ISO27001,cardiology,1969,public,stanford_med,research_center,958
3,international,HIPAA_compliant,neurology,1965,private,mass_general,mobile_unit,4752
4,regional,FedRAMP,pathology,2016,private,ucla_health,edge_device,2812
5,international,FedRAMP,radiology,1953,private,mayo_clinic,tier1_hospital,3841
6,international,FedRAMP,oncology,1956,public,johns_hopkins,tier2_hospital,1525
7,national,FedRAMP,cardiology,2016,mixed,stanford_med,research_center,668
8,regional,SOC2,neurology,1987,private,mass_general,mobile_unit,2319
9,national,HIPAA_compliant,pathology,1972,private,ucla_health,edge_device,838
10,local,ISO27001,radiology,1967,private,mayo_clinic,tier1_hospital,3378
11,regional,HIPAA_compliant,oncology,1974,private,johns_hopkins,tier2_hospital,3074
12,regional,HIPAA_compliant,cardiology,1956,private,stanford_med,research_center,1793
13,national,ISO27001,neurology,2011,public,mass_general,mobile_unit,515
14,regional,ISO27001,pathology,1970,public,ucla_health,edge_device,3661
15,local,HIPAA_compliant,radiology,1987,public,mayo_clinic,tier1_hospital,1722
16,international,ISO27001,oncology,2019,mixed,johns_hopkins,tier2_hospital,3566
17,national,HIPAA_compliant,cardiology,1954,private,stanford_med,research_center,4648
18,local,HIPAA_compliant,neurology,1998,mixed,mass_general,mobile_unit,3053
19,international,ISO27001,pathology,2019,mixed,ucla_health,edge_device,662
