timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753364133.0257354,1,10,"[1, 7]",2,0.2,0.2,"{1: 1.0, 7: 1.0}",,,
1753364142.8776069,2,10,"[9, 7]",2,0.2,0.2,"{9: 1.0, 7: 1.0}",,,
1753364151.4078817,3,10,"[5, 3]",2,0.2,0.2,"{5: 1.0, 3: 1.0}",,,
1753364162.3616695,4,10,"[2, 3]",2,0.2,0.2,"{2: 1.0, 3: 1.0}",,,
1753364171.5821977,5,10,"[3, 0]",2,0.2,0.2,"{3: 1.0, 0: 1.0}",,,
1753364181.5321155,6,10,"[0, 1]",2,0.2,0.2,"{0: 1.0, 1: 1.0}",,,
1753364187.1530552,7,10,"[7, 6]",2,0.2,0.2,"{7: 1.0, 6: 1.0}",,,
1753364197.073197,8,10,"[1, 6]",2,0.2,0.2,"{1: 1.0, 6: 1.0}",,,
1753364201.4365005,9,10,"[2, 7]",2,0.2,0.2,"{2: 1.0, 7: 1.0}",,,
1753364204.5518491,10,10,"[5, 8]",2,0.2,0.2,"{5: 1.0, 8: 1.0}",,,
