edge,weight
0-1,953.79
0-2,1008.22
0-3,2232.81
0-4,101.52
0-5,2378.2
0-6,108.37
0-7,1021.23
0-8,5017.22
0-9,552.61
1-2,831.56
1-3,93.41
1-4,1007.11
1-5,116.28
1-6,2155.91
1-7,808.63
1-8,119.8
1-9,1642.91
2-3,430.4
2-4,1925.22
2-5,467.14
2-6,538.15
2-7,106.53
2-8,5328.93
2-9,593.67
3-4,405.95
3-5,4491.44
3-6,1849.52
3-7,806.67
3-8,1018.86
3-9,1072.25
4-5,977.93
4-6,105.31
4-7,494.17
4-8,119.83
4-9,2310.44
5-6,84.09
5-7,5391.2
5-8,88.47
5-9,460.25
6-7,99.53
6-8,100.97
6-9,113.92
7-8,574.24
7-9,2306.08
8-9,5868.02
