node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,GDPR,16,512,tier1_hospital,0.964,high,10000
1,clinic_001,5000,tier_2,32,local,2,64,tier2_hospital,0.973,critical,5000
2,research_center_002,20000,tier_3,256,GDPR,32,256,research_center,0.996,high,100000
3,mobile_unit_003,1000,tier_1,16,GDPR,2,16,mobile_unit,0.782,standard,2000
4,edge_device_004,50,tier_2,2,GDPR,0,16,edge_device,0.749,high,1000
5,hospital_005,2000,tier_1,64,HIPAA,8,128,tier1_hospital,0.971,high,50000
6,clinic_006,1000,tier_2,32,GDPR,2,128,tier2_hospital,0.968,standard,10000
7,research_center_007,10000,tier_3,256,local,32,1024,research_center,0.98,critical,100000
8,mobile_unit_008,100,tier_1,16,GDPR,2,32,mobile_unit,0.815,high,1000
9,edge_device_009,100,tier_2,8,PIPEDA,1,8,edge_device,0.831,critical,500
10,hospital_010,2000,tier_1,128,local,8,128,tier1_hospital,0.962,critical,50000
11,clinic_011,1000,tier_2,64,HIPAA,2,256,tier2_hospital,0.956,high,10000
12,research_center_012,20000,tier_3,128,GDPR,32,1024,research_center,0.983,high,50000
13,mobile_unit_013,500,tier_1,4,local,2,32,mobile_unit,0.759,standard,5000
14,edge_device_014,50,tier_2,8,GDPR,1,16,edge_device,0.876,critical,1000
