node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1979,public,mayo_clinic,tier1_hospital,1792
1,regional,HIPAA_compliant,oncology,1950,mixed,johns_hopkins,tier2_hospital,1652
2,local,ISO27001,cardiology,1965,mixed,stanford_med,research_center,4116
3,international,FedRAMP,neurology,1958,mixed,mass_general,mobile_unit,2102
4,local,HIPAA_compliant,pathology,1955,public,ucla_health,edge_device,2328
5,regional,HIPAA_compliant,radiology,2014,public,mayo_clinic,tier1_hospital,2081
6,local,FedRAMP,oncology,1950,research_grant,johns_hopkins,tier2_hospital,3905
7,regional,FedRAMP,cardiology,1950,public,stanford_med,research_center,1533
8,regional,ISO27001,neurology,1988,mixed,mass_general,mobile_unit,4106
9,local,SOC2,pathology,2011,public,ucla_health,edge_device,4910
