node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,4,256,tier1_hospital,0.955,high,10000
1,clinic_001,1000,tier_2,64,GDPR,8,128,tier2_hospital,0.906,standard,5000
2,research_center_002,5000,tier_3,128,PIPEDA,16,512,research_center,0.991,high,20000
3,mobile_unit_003,1000,tier_1,16,GDPR,1,16,mobile_unit,0.89,critical,1000
4,edge_device_004,50,tier_2,4,local,0,32,edge_device,0.794,high,500
5,hospital_005,5000,tier_1,64,HIPAA,4,256,tier1_hospital,0.979,high,20000
6,clinic_006,5000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.934,standard,20000
7,research_center_007,5000,tier_3,256,GDPR,16,512,research_center,0.987,high,20000
8,mobile_unit_008,500,tier_1,8,GDPR,2,32,mobile_unit,0.889,critical,2000
9,edge_device_009,50,tier_2,2,HIPAA,1,16,edge_device,0.757,critical,2000
