edge,weight
0-1,4496.33
0-2,485.47
0-3,2033.0
0-4,530.35
0-5,953.62
0-6,499.43
0-7,515.2
0-8,118.37
0-9,404.25
0-10,95.8
0-11,5500.84
0-12,1770.22
0-13,1130.35
0-14,862.85
0-15,111.72
0-16,1939.5
0-17,1033.66
0-18,115.63
0-19,550.42
1-2,831.6
1-3,114.11
1-4,5164.72
1-5,411.47
1-6,80.61
1-7,2338.02
1-8,417.67
1-9,94.92
1-10,114.87
1-11,449.38
1-12,86.72
1-13,118.95
1-14,113.49
1-15,969.8
1-16,90.14
1-17,94.6
1-18,2308.11
1-19,116.13
2-3,533.54
2-4,5361.15
2-5,406.1
2-6,588.33
2-7,1897.27
2-8,1830.08
2-9,441.62
2-10,487.52
2-11,4730.31
2-12,4177.74
2-13,475.83
2-14,549.9
2-15,2228.26
2-16,920.48
2-17,4947.78
2-18,2273.22
2-19,4751.39
3-4,4331.64
3-5,4578.14
3-6,523.63
3-7,908.55
3-8,2123.72
3-9,108.47
3-10,1106.09
3-11,110.05
3-12,1151.41
3-13,550.81
3-14,515.49
3-15,555.16
3-16,561.62
3-17,2284.55
3-18,545.33
3-19,940.48
4-5,1984.07
4-6,84.61
4-7,844.2
4-8,5606.37
4-9,2267.21
4-10,1877.76
4-11,402.63
4-12,876.64
4-13,4344.77
4-14,1144.31
4-15,100.81
4-16,108.29
4-17,542.26
4-18,82.1
4-19,84.27
5-6,118.57
5-7,5245.61
5-8,101.44
5-9,538.11
5-10,1002.33
5-11,586.55
5-12,1874.65
5-13,82.42
5-14,110.92
5-15,89.71
5-16,5262.91
5-17,5216.2
5-18,5302.16
5-19,82.43
6-7,1148.89
6-8,1868.46
6-9,1641.93
6-10,111.41
6-11,82.24
6-12,4756.36
6-13,117.79
6-14,896.21
6-15,101.16
6-16,5951.3
6-17,868.85
6-18,517.82
6-19,1038.09
7-8,844.38
7-9,1818.13
7-10,2254.89
7-11,1085.46
7-12,1788.74
7-13,1991.03
7-14,4943.87
7-15,1167.65
7-16,99.05
7-17,2303.78
7-18,82.39
7-19,419.31
8-9,4002.75
8-10,1092.65
8-11,2198.34
8-12,2056.07
8-13,5089.34
8-14,522.86
8-15,5425.44
8-16,449.91
8-17,100.67
8-18,87.52
8-19,552.24
9-10,2167.33
9-11,995.97
9-12,498.94
9-13,5645.94
9-14,1656.09
9-15,1776.62
9-16,1616.39
9-17,115.18
9-18,94.43
9-19,2314.16
10-11,99.44
10-12,1792.99
10-13,482.46
10-14,103.12
10-15,1125.17
10-16,5951.33
10-17,5103.61
10-18,5570.07
10-19,495.12
11-12,906.31
11-13,933.33
11-14,4225.81
11-15,802.48
11-16,4647.11
11-17,80.06
11-18,1897.13
11-19,1885.25
12-13,1142.47
12-14,92.37
12-15,1013.36
12-16,5032.64
12-17,2187.32
12-18,1038.49
12-19,970.23
13-14,1083.2
13-15,855.51
13-16,2343.78
13-17,2311.02
13-18,966.71
13-19,944.7
14-15,91.72
14-16,2255.02
14-17,987.65
14-18,1083.67
14-19,2223.18
15-16,465.0
15-17,114.35
15-18,101.12
15-19,105.58
16-17,87.22
16-18,97.32
16-19,1088.96
17-18,932.56
17-19,95.73
18-19,2165.92
