timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753368561.0380936,1,20,"[15, 11, 18, 19, 17, 13, 6, 9, 3, 14, 7, 10, 8, 16, 12, 4]",16,0.8,0.8,"{15: 1.0, 11: 1.0, 18: 1.0, 19: 1.0, 17: 1.0, 13: 1.0, 6: 1.0, 9: 1.0, 3: 1.0, 14: 1.0, 7: 1.0, 10: 1.0, 8: 1.0, 16: 1.0, 12: 1.0, 4: 1.0}",,,
1753368575.1271336,2,20,"[4, 16, 11, 6, 8, 2, 9, 1, 14, 15, 0, 5, 17, 18, 19, 12]",16,0.8,0.8,"{4: 1.0, 16: 1.0, 11: 1.0, 6: 1.0, 8: 1.0, 2: 1.0, 9: 1.0, 1: 1.0, 14: 1.0, 15: 1.0, 0: 1.0, 5: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 12: 1.0}",,,
1753368588.4941664,3,20,"[3, 7, 12, 13, 14, 15, 9, 5, 6, 19, 16, 0, 18, 17, 2, 1]",16,0.8,0.8,"{3: 1.0, 7: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 9: 1.0, 5: 1.0, 6: 1.0, 19: 1.0, 16: 1.0, 0: 1.0, 18: 1.0, 17: 1.0, 2: 1.0, 1: 1.0}",,,
1753368596.8822677,4,20,"[14, 5, 1, 19, 16, 13, 6, 18, 15, 0, 2, 17, 12, 10, 8, 11]",16,0.8,0.8,"{14: 1.0, 5: 1.0, 1: 1.0, 19: 1.0, 16: 1.0, 13: 1.0, 6: 1.0, 18: 1.0, 15: 1.0, 0: 1.0, 2: 1.0, 17: 1.0, 12: 1.0, 10: 1.0, 8: 1.0, 11: 1.0}",,,
1753368605.0150468,5,20,"[5, 13, 2, 9, 15, 6, 11, 4, 19, 12, 1, 14, 3, 7, 17, 18]",16,0.8,0.8,"{5: 1.0, 13: 1.0, 2: 1.0, 9: 1.0, 15: 1.0, 6: 1.0, 11: 1.0, 4: 1.0, 19: 1.0, 12: 1.0, 1: 1.0, 14: 1.0, 3: 1.0, 7: 1.0, 17: 1.0, 18: 1.0}",,,
1753368613.6239095,6,20,"[13, 19, 8, 18, 12, 15, 0, 3, 7, 5, 6, 10, 16, 2, 9, 11]",16,0.8,0.8,"{13: 1.0, 19: 1.0, 8: 1.0, 18: 1.0, 12: 1.0, 15: 1.0, 0: 1.0, 3: 1.0, 7: 1.0, 5: 1.0, 6: 1.0, 10: 1.0, 16: 1.0, 2: 1.0, 9: 1.0, 11: 1.0}",,,
1753368621.752151,7,20,"[18, 15, 14, 1, 7, 17, 2, 9, 5, 12, 11, 10, 16, 3, 0, 6]",16,0.8,0.8,"{18: 1.0, 15: 1.0, 14: 1.0, 1: 1.0, 7: 1.0, 17: 1.0, 2: 1.0, 9: 1.0, 5: 1.0, 12: 1.0, 11: 1.0, 10: 1.0, 16: 1.0, 3: 1.0, 0: 1.0, 6: 1.0}",,,
1753368630.0608838,8,20,"[4, 15, 8, 0, 5, 14, 7, 1, 13, 10, 2, 11, 6, 17, 9, 12]",16,0.8,0.8,"{4: 1.0, 15: 1.0, 8: 1.0, 0: 1.0, 5: 1.0, 14: 1.0, 7: 1.0, 1: 1.0, 13: 1.0, 10: 1.0, 2: 1.0, 11: 1.0, 6: 1.0, 17: 1.0, 9: 1.0, 12: 1.0}",,,
1753368638.8065538,9,20,"[18, 9, 6, 1, 13, 14, 11, 7, 17, 10, 8, 3, 16, 5, 19, 15]",16,0.8,0.8,"{18: 1.0, 9: 1.0, 6: 1.0, 1: 1.0, 13: 1.0, 14: 1.0, 11: 1.0, 7: 1.0, 17: 1.0, 10: 1.0, 8: 1.0, 3: 1.0, 16: 1.0, 5: 1.0, 19: 1.0, 15: 1.0}",,,
1753368646.995469,10,20,"[5, 14, 8, 10, 1, 6, 0, 3, 7, 9, 18, 19, 12, 2, 13, 16]",16,0.8,0.8,"{5: 1.0, 14: 1.0, 8: 1.0, 10: 1.0, 1: 1.0, 6: 1.0, 0: 1.0, 3: 1.0, 7: 1.0, 9: 1.0, 18: 1.0, 19: 1.0, 12: 1.0, 2: 1.0, 13: 1.0, 16: 1.0}",,,
