node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,16,128,tier1_hospital,0.992,standard,50000
1,clinic_001,5000,tier_2,32,local,4,256,tier2_hospital,0.98,standard,20000
2,research_center_002,5000,tier_3,64,local,32,512,research_center,1.0,high,50000
3,mobile_unit_003,100,tier_1,8,GDPR,1,16,mobile_unit,0.821,high,5000
4,edge_device_004,500,tier_2,2,GDPR,0,32,edge_device,0.795,critical,1000
5,hospital_005,2000,tier_1,32,GDPR,4,256,tier1_hospital,0.993,standard,20000
6,clinic_006,5000,tier_2,16,HIPAA,4,64,tier2_hospital,0.908,high,5000
7,research_center_007,10000,tier_3,64,PIPEDA,32,256,research_center,0.991,critical,100000
8,mobile_unit_008,500,tier_1,16,GDPR,2,16,mobile_unit,0.894,standard,5000
9,edge_device_009,100,tier_2,2,HIPAA,1,32,edge_device,0.845,critical,500
10,hospital_010,5000,tier_1,32,local,16,512,tier1_hospital,0.963,critical,50000
11,clinic_011,5000,tier_2,32,HIPAA,2,128,tier2_hospital,0.978,standard,5000
12,research_center_012,10000,tier_3,256,PIPEDA,16,256,research_center,0.991,high,50000
13,mobile_unit_013,500,tier_1,4,GDPR,2,32,mobile_unit,0.873,critical,1000
14,edge_device_014,500,tier_2,4,PIPEDA,1,32,edge_device,0.884,standard,500
