timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753373369.3504245,1,10,"[9, 3]",2,0.2,0.2,"{9: 1.0, 3: 1.0}",,,
1753373396.4544158,2,10,"[1, 6]",2,0.2,0.2,"{1: 1.0, 6: 1.0}",,,
1753373422.3665185,3,10,"[6, 3]",2,0.2,0.2,"{6: 1.0, 3: 1.0}",,,
1753373428.9994833,4,10,"[7, 9]",2,0.2,0.2,"{7: 1.0, 9: 1.0}",,,
1753373449.9066994,5,10,"[6, 0]",2,0.2,0.2,"{6: 1.0, 0: 1.0}",,,
1753373475.197898,6,10,"[1, 4]",2,0.2,0.2,"{1: 1.0, 4: 1.0}",,,
1753373501.2563303,7,10,"[4, 1]",2,0.2,0.2,"{4: 1.0, 1: 1.0}",,,
1753373506.8939717,8,10,"[9, 0]",2,0.2,0.2,"{9: 1.0, 0: 1.0}",,,
1753373512.2500272,9,10,"[3, 4]",2,0.2,0.2,"{3: 1.0, 4: 1.0}",,,
1753373518.899714,10,10,"[8, 9]",2,0.2,0.2,"{8: 1.0, 9: 1.0}",,,
