node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.055126,-92.498792,north_america,America/Chicago
1,Baltimore,USA,39.298309,-76.620435,europe,America/New_York
2,Palo Alto,USA,37.418059,-122.108497,asia_pacific,America/Los_Angeles
3,Boston,USA,42.403161,-71.068714,south_america,America/New_York
4,Los Angeles,USA,34.084,-118.272163,africa,America/Los_Angeles
5,London,UK,51.522368,-0.107904,north_america,Europe/London
6,Paris,France,48.863849,2.354728,europe,Europe/Paris
7,Tokyo,Japan,35.631762,139.610791,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.34772,103.866714,south_america,Asia/Singapore
9,Sydney,Australia,-33.870426,151.183032,africa,Australia/Sydney
