node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,16,512,tier1_hospital,0.975,standard,20000
1,clinic_001,1000,tier_2,16,HIPAA,2,128,tier2_hospital,0.931,critical,5000
2,research_center_002,5000,tier_3,256,GDPR,16,1024,research_center,0.989,high,20000
3,mobile_unit_003,100,tier_1,4,HIPAA,1,32,mobile_unit,0.789,standard,1000
4,edge_device_004,100,tier_2,2,GDPR,0,8,edge_device,0.789,high,1000
5,hospital_005,10000,tier_1,32,GDPR,8,256,tier1_hospital,0.968,standard,20000
6,clinic_006,5000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.96,high,20000
7,research_center_007,10000,tier_3,256,PIPEDA,32,256,research_center,0.989,standard,50000
8,mobile_unit_008,500,tier_1,4,PIPEDA,1,32,mobile_unit,0.887,high,1000
9,edge_device_009,50,tier_2,4,PIPEDA,1,16,edge_device,0.829,high,1000
10,hospital_010,2000,tier_1,128,HIPAA,16,128,tier1_hospital,0.967,standard,10000
11,clinic_011,5000,tier_2,64,HIPAA,8,64,tier2_hospital,0.955,standard,5000
12,research_center_012,5000,tier_3,128,GDPR,16,1024,research_center,0.984,high,50000
13,mobile_unit_013,500,tier_1,16,PIPEDA,2,32,mobile_unit,0.779,high,5000
14,edge_device_014,500,tier_2,8,PIPEDA,1,8,edge_device,0.846,high,500
