timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753374057.3305223,1,10,"[0, 4, 2, 3]",4,0.4,0.4,"{0: 1.0, 4: 1.0, 2: 1.0, 3: 1.0}",,,
1753374086.195103,2,10,"[0, 8, 9, 4]",4,0.4,0.4,"{0: 1.0, 8: 1.0, 9: 1.0, 4: 1.0}",,,
1753374119.8400848,3,10,"[2, 0, 1, 4]",4,0.4,0.4,"{2: 1.0, 0: 1.0, 1: 1.0, 4: 1.0}",,,
1753374146.8194003,4,10,"[1, 3, 5, 9]",4,0.4,0.4,"{1: 1.0, 3: 1.0, 5: 1.0, 9: 1.0}",,,
1753374173.774281,5,10,"[5, 4, 8, 9]",4,0.4,0.4,"{5: 1.0, 4: 1.0, 8: 1.0, 9: 1.0}",,,
1753374181.1974816,6,10,"[4, 1, 0, 8]",4,0.4,0.4,"{4: 1.0, 1: 1.0, 0: 1.0, 8: 1.0}",,,
1753374188.7277071,7,10,"[9, 3, 6, 5]",4,0.4,0.4,"{9: 1.0, 3: 1.0, 6: 1.0, 5: 1.0}",,,
1753374214.2831302,8,10,"[9, 6, 4, 3]",4,0.4,0.4,"{9: 1.0, 6: 1.0, 4: 1.0, 3: 1.0}",,,
1753374220.476942,9,10,"[5, 4, 1, 0]",4,0.4,0.4,"{5: 1.0, 4: 1.0, 1: 1.0, 0: 1.0}",,,
1753374227.8481128,10,10,"[5, 2, 7, 0]",4,0.4,0.4,"{5: 1.0, 2: 1.0, 7: 1.0, 0: 1.0}",,,
