node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,GDPR,16,128,tier1_hospital,0.956,high,10000
1,clinic_001,5000,tier_2,64,GDPR,4,64,tier2_hospital,0.926,standard,10000
2,research_center_002,20000,tier_3,128,PIPEDA,16,256,research_center,0.99,high,20000
3,mobile_unit_003,500,tier_1,16,local,2,16,mobile_unit,0.792,standard,2000
4,edge_device_004,50,tier_2,4,PIPEDA,1,16,edge_device,0.9,high,2000
5,hospital_005,10000,tier_1,64,GDPR,4,256,tier1_hospital,0.967,standard,50000
6,clinic_006,2000,tier_2,32,HIPAA,8,64,tier2_hospital,0.973,high,10000
7,research_center_007,10000,tier_3,256,HIPAA,8,1024,research_center,0.984,critical,20000
8,mobile_unit_008,100,tier_1,4,PIPEDA,1,64,mobile_unit,0.877,critical,5000
9,edge_device_009,100,tier_2,8,local,0,32,edge_device,0.808,standard,1000
