node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1965,public,mayo_clinic,tier1_hospital,2959
1,international,HIPAA_compliant,oncology,1984,public,johns_hopkins,tier2_hospital,3310
2,regional,SOC2,cardiology,1991,research_grant,stanford_med,research_center,1840
3,international,FedRAMP,neurology,1994,research_grant,mass_general,mobile_unit,854
4,regional,SOC2,pathology,2019,private,ucla_health,edge_device,2204
5,international,ISO27001,radiology,1950,private,mayo_clinic,tier1_hospital,1361
6,regional,HIPAA_compliant,oncology,2000,research_grant,johns_hopkins,tier2_hospital,3755
7,regional,ISO27001,cardiology,1957,research_grant,stanford_med,research_center,3837
8,international,FedRAMP,neurology,1997,public,mass_general,mobile_unit,1639
9,national,SOC2,pathology,1966,research_grant,ucla_health,edge_device,3642
