node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,ISO27001,radiology,2006,public,mayo_clinic,tier1_hospital,1054
1,international,SOC2,oncology,1966,private,johns_hopkins,tier2_hospital,1367
2,local,FedRAMP,cardiology,1973,mixed,stanford_med,research_center,1979
3,international,SOC2,neurology,1992,private,mass_general,mobile_unit,1477
4,international,ISO27001,pathology,1962,public,ucla_health,edge_device,1242
5,international,FedRAMP,radiology,1978,research_grant,mayo_clinic,tier1_hospital,1802
6,international,ISO27001,oncology,2006,mixed,johns_hopkins,tier2_hospital,2157
7,local,HIPAA_compliant,cardiology,1956,private,stanford_med,research_center,4199
8,regional,SOC2,neurology,2010,mixed,mass_general,mobile_unit,3183
9,local,ISO27001,pathology,1969,public,ucla_health,edge_device,2712
10,international,FedRAMP,radiology,2007,public,mayo_clinic,tier1_hospital,4114
11,regional,ISO27001,oncology,1977,mixed,johns_hopkins,tier2_hospital,3632
12,local,HIPAA_compliant,cardiology,2015,research_grant,stanford_med,research_center,4865
13,international,ISO27001,neurology,2019,private,mass_general,mobile_unit,4484
14,local,HIPAA_compliant,pathology,2020,mixed,ucla_health,edge_device,4319
