param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.1901025772094727, 'mean': 0.004727733787149191, 'std': 0.10842646658420563}",1,0,,19,1749414870.0971656,parameter_transfer
"{'norm': 3.1901025772094727, 'mean': 0.004727733787149191, 'std': 0.10842646658420563}",1,0,,1,1749414870.0971656,parameter_transfer
"{'norm': 3.1903679370880127, 'mean': 0.004768785089254379, 'std': 0.10843371599912643}",1,1,,0,1749414870.0972185,parameter_transfer
"{'norm': 3.1903679370880127, 'mean': 0.004768785089254379, 'std': 0.10843371599912643}",1,1,,2,1749414870.0972185,parameter_transfer
"{'norm': 3.1900455951690674, 'mean': 0.00474736699834466, 'std': 0.10842368006706238}",1,2,,1,1749414870.0972385,parameter_transfer
"{'norm': 3.1900455951690674, 'mean': 0.00474736699834466, 'std': 0.10842368006706238}",1,2,,3,1749414870.0972385,parameter_transfer
"{'norm': 3.1901233196258545, 'mean': 0.00476812245324254, 'std': 0.10842541605234146}",1,3,,2,1749414870.097255,parameter_transfer
"{'norm': 3.1901233196258545, 'mean': 0.00476812245324254, 'std': 0.10842541605234146}",1,3,,4,1749414870.097255,parameter_transfer
"{'norm': 3.1897776126861572, 'mean': 0.004783391021192074, 'std': 0.1084129586815834}",1,4,,3,1749414870.0972705,parameter_transfer
"{'norm': 3.1897776126861572, 'mean': 0.004783391021192074, 'std': 0.1084129586815834}",1,4,,5,1749414870.0972705,parameter_transfer
"{'norm': 3.1903328895568848, 'mean': 0.004774544853717089, 'std': 0.10843227058649063}",1,5,,4,1749414870.097287,parameter_transfer
"{'norm': 3.1903328895568848, 'mean': 0.004774544853717089, 'std': 0.10843227058649063}",1,5,,6,1749414870.097287,parameter_transfer
"{'norm': 3.1898303031921387, 'mean': 0.004738423973321915, 'std': 0.10841673612594604}",1,6,,5,1749414870.0973032,parameter_transfer
"{'norm': 3.1898303031921387, 'mean': 0.004738423973321915, 'std': 0.10841673612594604}",1,6,,7,1749414870.0973032,parameter_transfer
"{'norm': 3.189739942550659, 'mean': 0.004784103482961655, 'std': 0.10841164737939835}",1,7,,6,1749414870.097321,parameter_transfer
"{'norm': 3.189739942550659, 'mean': 0.004784103482961655, 'std': 0.10841164737939835}",1,7,,8,1749414870.097321,parameter_transfer
"{'norm': 3.1899375915527344, 'mean': 0.004771664272993803, 'std': 0.10841893404722214}",1,8,,7,1749414870.097339,parameter_transfer
"{'norm': 3.1899375915527344, 'mean': 0.004771664272993803, 'std': 0.10841893404722214}",1,8,,9,1749414870.097339,parameter_transfer
"{'norm': 3.1903738975524902, 'mean': 0.00478762574493885, 'std': 0.1084330826997757}",1,9,,8,1749414870.0973554,parameter_transfer
"{'norm': 3.1903738975524902, 'mean': 0.00478762574493885, 'std': 0.1084330826997757}",1,9,,10,1749414870.0973554,parameter_transfer
"{'norm': 3.1902685165405273, 'mean': 0.004762375261634588, 'std': 0.10843060165643692}",1,10,,9,1749414870.0973709,parameter_transfer
"{'norm': 3.1902685165405273, 'mean': 0.004762375261634588, 'std': 0.10843060165643692}",1,10,,11,1749414870.0973709,parameter_transfer
"{'norm': 3.189788341522217, 'mean': 0.004752289969474077, 'std': 0.10841469466686249}",1,11,,10,1749414870.0974047,parameter_transfer
"{'norm': 3.189788341522217, 'mean': 0.004752289969474077, 'std': 0.10841469466686249}",1,11,,12,1749414870.0974047,parameter_transfer
"{'norm': 3.1899452209472656, 'mean': 0.004755496047437191, 'std': 0.10841990262269974}",1,12,,11,1749414870.0974202,parameter_transfer
"{'norm': 3.1899452209472656, 'mean': 0.004755496047437191, 'std': 0.10841990262269974}",1,12,,13,1749414870.0974202,parameter_transfer
"{'norm': 3.189915895462036, 'mean': 0.004766453523188829, 'std': 0.10841841250658035}",1,13,,12,1749414870.0974402,parameter_transfer
"{'norm': 3.189915895462036, 'mean': 0.004766453523188829, 'std': 0.10841841250658035}",1,13,,14,1749414870.0974402,parameter_transfer
"{'norm': 3.19018292427063, 'mean': 0.00476968614384532, 'std': 0.10842737555503845}",1,14,,13,1749414870.097455,parameter_transfer
"{'norm': 3.19018292427063, 'mean': 0.00476968614384532, 'std': 0.10842737555503845}",1,14,,15,1749414870.097455,parameter_transfer
"{'norm': 3.190030813217163, 'mean': 0.004766750615090132, 'std': 0.10842231661081314}",1,15,,14,1749414870.0974705,parameter_transfer
"{'norm': 3.190030813217163, 'mean': 0.004766750615090132, 'std': 0.10842231661081314}",1,15,,16,1749414870.0974705,parameter_transfer
"{'norm': 3.1903960704803467, 'mean': 0.0047654989175498486, 'std': 0.10843481123447418}",1,16,,15,1749414870.097485,parameter_transfer
"{'norm': 3.1903960704803467, 'mean': 0.0047654989175498486, 'std': 0.10843481123447418}",1,16,,17,1749414870.097485,parameter_transfer
"{'norm': 3.190227746963501, 'mean': 0.004764201585203409, 'std': 0.10842913389205933}",1,17,,16,1749414870.097501,parameter_transfer
"{'norm': 3.190227746963501, 'mean': 0.004764201585203409, 'std': 0.10842913389205933}",1,17,,18,1749414870.097501,parameter_transfer
"{'norm': 3.1897449493408203, 'mean': 0.004755347967147827, 'std': 0.10841308534145355}",1,18,,17,1749414870.0975168,parameter_transfer
"{'norm': 3.1897449493408203, 'mean': 0.004755347967147827, 'std': 0.10841308534145355}",1,18,,19,1749414870.0975168,parameter_transfer
"{'norm': 3.189950942993164, 'mean': 0.004751543048769236, 'std': 0.10842026770114899}",1,19,,18,1749414870.0975316,parameter_transfer
"{'norm': 3.189950942993164, 'mean': 0.004751543048769236, 'std': 0.10842026770114899}",1,19,,0,1749414870.0975316,parameter_transfer
,1,19,GossipAvg,0,1749414870.097555,aggregation
,1,1,GossipAvg,0,1749414870.097555,aggregation
,1,0,GossipAvg,1,1749414870.0975704,aggregation
,1,2,GossipAvg,1,1749414870.0975704,aggregation
,1,1,GossipAvg,2,1749414870.0975797,aggregation
,1,3,GossipAvg,2,1749414870.0975797,aggregation
,1,2,GossipAvg,3,1749414870.0975883,aggregation
,1,4,GossipAvg,3,1749414870.0975883,aggregation
,1,3,GossipAvg,4,1749414870.0975966,aggregation
,1,5,GossipAvg,4,1749414870.0975966,aggregation
,1,4,GossipAvg,5,1749414870.0976288,aggregation
,1,6,GossipAvg,5,1749414870.0976288,aggregation
,1,5,GossipAvg,6,1749414870.097637,aggregation
,1,7,GossipAvg,6,1749414870.097637,aggregation
,1,6,GossipAvg,7,1749414870.0976443,aggregation
,1,8,GossipAvg,7,1749414870.0976443,aggregation
,1,7,GossipAvg,8,1749414870.0976517,aggregation
,1,9,GossipAvg,8,1749414870.0976517,aggregation
,1,8,GossipAvg,9,1749414870.0976598,aggregation
,1,10,GossipAvg,9,1749414870.0976598,aggregation
,1,9,GossipAvg,10,1749414870.0976672,aggregation
,1,11,GossipAvg,10,1749414870.0976672,aggregation
,1,10,GossipAvg,11,1749414870.0976748,aggregation
,1,12,GossipAvg,11,1749414870.0976748,aggregation
,1,11,GossipAvg,12,1749414870.0976822,aggregation
,1,13,GossipAvg,12,1749414870.0976822,aggregation
,1,12,GossipAvg,13,1749414870.09769,aggregation
,1,14,GossipAvg,13,1749414870.09769,aggregation
,1,13,GossipAvg,14,1749414870.0976975,aggregation
,1,15,GossipAvg,14,1749414870.0976975,aggregation
,1,14,GossipAvg,15,1749414870.0977046,aggregation
,1,16,GossipAvg,15,1749414870.0977046,aggregation
,1,15,GossipAvg,16,1749414870.0977113,aggregation
,1,17,GossipAvg,16,1749414870.0977113,aggregation
,1,16,GossipAvg,17,1749414870.097719,aggregation
,1,18,GossipAvg,17,1749414870.097719,aggregation
,1,17,GossipAvg,18,1749414870.0977256,aggregation
,1,19,GossipAvg,18,1749414870.0977256,aggregation
,1,18,GossipAvg,19,1749414870.097733,aggregation
,1,0,GossipAvg,19,1749414870.097733,aggregation
"{'norm': 3.190964937210083, 'mean': 0.004799696616828442, 'std': 0.10845267027616501}",2,0,,19,1749414885.5779288,parameter_transfer
"{'norm': 3.190964937210083, 'mean': 0.004799696616828442, 'std': 0.10845267027616501}",2,0,,1,1749414885.5779288,parameter_transfer
"{'norm': 3.1908164024353027, 'mean': 0.004784255288541317, 'std': 0.10844830423593521}",2,1,,0,1749414885.5779762,parameter_transfer
"{'norm': 3.1908164024353027, 'mean': 0.004784255288541317, 'std': 0.10844830423593521}",2,1,,2,1749414885.5779762,parameter_transfer
"{'norm': 3.190899133682251, 'mean': 0.004786085337400436, 'std': 0.10845103859901428}",2,2,,1,1749414885.5779977,parameter_transfer
"{'norm': 3.190899133682251, 'mean': 0.004786085337400436, 'std': 0.10845103859901428}",2,2,,3,1749414885.5779977,parameter_transfer
"{'norm': 3.1892786026000977, 'mean': 0.004757098387926817, 'std': 0.10839711129665375}",2,3,,2,1749414885.5780168,parameter_transfer
"{'norm': 3.1892786026000977, 'mean': 0.004757098387926817, 'std': 0.10839711129665375}",2,3,,4,1749414885.5780168,parameter_transfer
"{'norm': 3.1892788410186768, 'mean': 0.004741450306028128, 'std': 0.10839782655239105}",2,4,,3,1749414885.5780332,parameter_transfer
