node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,GDPR,16,128,tier1_hospital,0.956,high,10000
1,clinic_001,2000,tier_2,64,PIPEDA,8,64,tier2_hospital,0.967,high,5000
2,research_center_002,10000,tier_3,128,local,16,1024,research_center,0.983,standard,20000
3,mobile_unit_003,100,tier_1,8,local,1,64,mobile_unit,0.793,high,5000
4,edge_device_004,100,tier_2,2,PIPEDA,1,32,edge_device,0.825,high,2000
5,hospital_005,10000,tier_1,64,GDPR,8,128,tier1_hospital,0.954,critical,10000
6,clinic_006,5000,tier_2,64,GDPR,8,256,tier2_hospital,0.937,standard,5000
7,research_center_007,10000,tier_3,128,PIPEDA,8,256,research_center,0.998,standard,20000
8,mobile_unit_008,1000,tier_1,16,local,1,64,mobile_unit,0.781,standard,5000
9,edge_device_009,500,tier_2,4,HIPAA,0,32,edge_device,0.806,standard,500
10,hospital_010,5000,tier_1,64,local,8,128,tier1_hospital,0.961,standard,50000
11,clinic_011,1000,tier_2,64,GDPR,4,64,tier2_hospital,0.942,standard,5000
12,research_center_012,20000,tier_3,128,local,16,1024,research_center,0.986,standard,100000
13,mobile_unit_013,100,tier_1,4,local,2,32,mobile_unit,0.755,critical,5000
14,edge_device_014,500,tier_2,8,local,1,8,edge_device,0.76,high,2000
15,hospital_015,10000,tier_1,128,GDPR,16,512,tier1_hospital,0.964,critical,50000
16,clinic_016,5000,tier_2,16,HIPAA,8,128,tier2_hospital,0.963,critical,20000
17,research_center_017,10000,tier_3,256,HIPAA,32,1024,research_center,0.994,high,20000
18,mobile_unit_018,100,tier_1,4,GDPR,1,16,mobile_unit,0.897,critical,5000
19,edge_device_019,100,tier_2,2,GDPR,1,16,edge_device,0.752,standard,1000
