activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749457523.7198257,1
aggregation,,False,,,1,GossipAvg,1749457539.8734412,
aggregation,,True,,,1,GossipAvg,1749457539.8734517,
aggregation,,False,,,1,GossipAvg,1749457539.873458,
model_update,,,,0.4108010576490383,1,,1749457542.5255272,
local_training,,,{},,2,,1749457543.0293384,1
aggregation,,False,,,2,GossipAvg,1749457557.0390005,
aggregation,,True,,,2,GossipAvg,1749457557.039084,
aggregation,,False,,,2,GossipAvg,1749457557.0390906,
model_update,,,,0.37493014659980306,2,,1749457559.591328,
local_training,,,{},,3,,1749457560.0891757,1
aggregation,,False,,,3,GossipAvg,1749457576.7460296,
aggregation,,True,,,3,GossipAvg,1749457576.74604,
aggregation,,False,,,3,GossipAvg,1749457576.7460468,
model_update,,,,0.39642618260458107,3,,1749457579.3845482,
