node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1959,research_grant,mayo_clinic,tier1_hospital,3337
1,regional,HIPAA_compliant,oncology,1970,public,johns_hopkins,tier2_hospital,239
2,regional,SOC2,cardiology,2008,private,stanford_med,research_center,3710
3,local,FedRAMP,neurology,1983,mixed,mass_general,mobile_unit,1847
4,local,SOC2,pathology,2019,public,ucla_health,edge_device,4412
5,regional,SOC2,radiology,1959,research_grant,mayo_clinic,tier1_hospital,2732
6,local,ISO27001,oncology,1993,research_grant,johns_hopkins,tier2_hospital,3635
7,regional,ISO27001,cardiology,1990,private,stanford_med,research_center,2559
8,regional,HIPAA_compliant,neurology,1974,mixed,mass_general,mobile_unit,4450
9,national,HIPAA_compliant,pathology,2008,public,ucla_health,edge_device,1000
