node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1989,mixed,mayo_clinic,tier1_hospital,3569
1,international,FedRAMP,oncology,1976,public,johns_hopkins,tier2_hospital,4618
2,international,ISO27001,cardiology,2014,research_grant,stanford_med,research_center,1299
3,local,FedRAMP,neurology,2020,research_grant,mass_general,mobile_unit,1553
4,international,FedRAMP,pathology,1980,research_grant,ucla_health,edge_device,315
5,regional,FedRAMP,radiology,1988,private,mayo_clinic,tier1_hospital,2950
6,national,HIPAA_compliant,oncology,1966,mixed,johns_hopkins,tier2_hospital,4809
7,national,SOC2,cardiology,1971,research_grant,stanford_med,research_center,3004
8,regional,ISO27001,neurology,1959,research_grant,mass_general,mobile_unit,978
9,regional,SOC2,pathology,1984,public,ucla_health,edge_device,3579
10,national,ISO27001,radiology,2013,private,mayo_clinic,tier1_hospital,323
11,regional,HIPAA_compliant,oncology,1953,public,johns_hopkins,tier2_hospital,3827
12,regional,HIPAA_compliant,cardiology,2016,research_grant,stanford_med,research_center,2650
13,local,SOC2,neurology,2018,public,mass_general,mobile_unit,1823
14,regional,SOC2,pathology,1966,research_grant,ucla_health,edge_device,4865
15,regional,SOC2,radiology,1958,public,mayo_clinic,tier1_hospital,4599
16,local,SOC2,oncology,1970,research_grant,johns_hopkins,tier2_hospital,177
17,international,ISO27001,cardiology,1959,research_grant,stanford_med,research_center,4276
18,international,HIPAA_compliant,neurology,1975,private,mass_general,mobile_unit,1072
19,local,HIPAA_compliant,pathology,2018,mixed,ucla_health,edge_device,796
20,international,ISO27001,radiology,1962,mixed,mayo_clinic,tier1_hospital,2093
21,regional,SOC2,oncology,1993,mixed,johns_hopkins,tier2_hospital,2681
22,regional,SOC2,cardiology,2001,mixed,stanford_med,research_center,4759
23,international,FedRAMP,neurology,2019,mixed,mass_general,mobile_unit,1938
24,national,ISO27001,pathology,2007,mixed,ucla_health,edge_device,2834
25,national,SOC2,radiology,1958,mixed,mayo_clinic,tier1_hospital,2085
26,national,SOC2,oncology,1968,research_grant,johns_hopkins,tier2_hospital,2335
27,national,SOC2,cardiology,1983,public,stanford_med,research_center,69
28,national,SOC2,neurology,1963,private,mass_general,mobile_unit,3510
29,regional,HIPAA_compliant,pathology,1991,research_grant,ucla_health,edge_device,2799
