node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,PIPEDA,8,512,tier1_hospital,0.972,standard,20000
1,clinic_001,2000,tier_2,16,HIPAA,2,256,tier2_hospital,0.948,high,5000
2,research_center_002,20000,tier_3,256,PIPEDA,16,512,research_center,0.98,standard,20000
3,mobile_unit_003,500,tier_1,4,local,2,32,mobile_unit,0.833,high,1000
4,edge_device_004,500,tier_2,4,GDPR,0,8,edge_device,0.761,high,500
5,hospital_005,5000,tier_1,64,HIPAA,4,512,tier1_hospital,0.993,critical,20000
6,clinic_006,1000,tier_2,32,local,4,64,tier2_hospital,0.939,standard,10000
7,research_center_007,10000,tier_3,64,local,32,256,research_center,0.985,critical,50000
8,mobile_unit_008,1000,tier_1,8,local,1,32,mobile_unit,0.855,critical,1000
9,edge_device_009,100,tier_2,2,GDPR,1,32,edge_device,0.745,high,500
