timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753402959.3806238,1,20,"[17, 11, 8, 15, 4, 2, 12, 3]",8,0.4,0.4,"{17: 1.0, 11: 1.0, 8: 1.0, 15: 1.0, 4: 1.0, 2: 1.0, 12: 1.0, 3: 1.0}",,,
1753402984.9956393,2,20,"[18, 0, 14, 1, 16, 8, 15, 2]",8,0.4,0.4,"{18: 1.0, 0: 1.0, 14: 1.0, 1: 1.0, 16: 1.0, 8: 1.0, 15: 1.0, 2: 1.0}",,,
1753403012.648643,3,20,"[8, 16, 17, 5, 9, 2, 7, 1]",8,0.4,0.4,"{8: 1.0, 16: 1.0, 17: 1.0, 5: 1.0, 9: 1.0, 2: 1.0, 7: 1.0, 1: 1.0}",,,
1753403039.196127,4,20,"[8, 14, 7, 15, 17, 2, 19, 16]",8,0.4,0.4,"{8: 1.0, 14: 1.0, 7: 1.0, 15: 1.0, 17: 1.0, 2: 1.0, 19: 1.0, 16: 1.0}",,,
1753403060.2572253,5,20,"[6, 8, 14, 16, 7, 3, 15, 18]",8,0.4,0.4,"{6: 1.0, 8: 1.0, 14: 1.0, 16: 1.0, 7: 1.0, 3: 1.0, 15: 1.0, 18: 1.0}",,,
1753403085.3640072,6,20,"[8, 9, 15, 0, 7, 11, 10, 19]",8,0.4,0.4,"{8: 1.0, 9: 1.0, 15: 1.0, 0: 1.0, 7: 1.0, 11: 1.0, 10: 1.0, 19: 1.0}",,,
1753403109.4776812,7,20,"[5, 11, 8, 15, 4, 13, 14, 9]",8,0.4,0.4,"{5: 1.0, 11: 1.0, 8: 1.0, 15: 1.0, 4: 1.0, 13: 1.0, 14: 1.0, 9: 1.0}",,,
1753403134.484761,8,20,"[19, 9, 3, 18, 6, 1, 10, 4]",8,0.4,0.4,"{19: 1.0, 9: 1.0, 3: 1.0, 18: 1.0, 6: 1.0, 1: 1.0, 10: 1.0, 4: 1.0}",,,
1753403140.4141002,9,20,"[18, 3, 0, 15, 8, 4, 5, 14]",8,0.4,0.4,"{18: 1.0, 3: 1.0, 0: 1.0, 15: 1.0, 8: 1.0, 4: 1.0, 5: 1.0, 14: 1.0}",,,
1753403146.5129383,10,20,"[15, 12, 6, 10, 11, 17, 8, 18]",8,0.4,0.4,"{15: 1.0, 12: 1.0, 6: 1.0, 10: 1.0, 11: 1.0, 17: 1.0, 8: 1.0, 18: 1.0}",,,
