param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.38810396194458, 'mean': 0.010231140069663525, 'std': 0.19938361644744873}",1,0,,1,1749398121.2892601,parameter_transfer
"{'norm': 3.383556842803955, 'mean': 0.010813754051923752, 'std': 0.19908452033996582}",1,1,,0,1749398121.289313,parameter_transfer
"{'norm': 3.399696111679077, 'mean': 0.010432872921228409, 'std': 0.20005716383457184}",1,2,,1,1749398121.2893395,parameter_transfer
"{'norm': 3.3795840740203857, 'mean': 0.011400457471609116, 'std': 0.19881731271743774}",1,3,,2,1749398121.2893622,parameter_transfer
"{'norm': 3.395432233810425, 'mean': 0.0118302246555686, 'std': 0.19972769916057587}",1,4,,3,1749398121.28938,parameter_transfer
,1,1,GossipAvg,0,1749398121.289401,aggregation
,1,0,GossipAvg,1,1749398121.289415,aggregation
,1,1,GossipAvg,2,1749398121.2894237,aggregation
,1,2,GossipAvg,3,1749398121.2894304,aggregation
,1,3,GossipAvg,4,1749398121.2894366,aggregation
"{'norm': 3.395415782928467, 'mean': 0.01116473600268364, 'std': 0.19976504147052765}",2,0,,1,1749398125.1077685,parameter_transfer
"{'norm': 3.395429849624634, 'mean': 0.011562861502170563, 'std': 0.19974322617053986}",2,1,,0,1749398125.1078107,parameter_transfer
"{'norm': 3.4207992553710938, 'mean': 0.012117398902773857, 'std': 0.2012079954147339}",2,2,,1,1749398125.1078286,parameter_transfer
"{'norm': 3.4009320735931396, 'mean': 0.011464076116681099, 'std': 0.20007367432117462}",2,3,,2,1749398125.107845,parameter_transfer
"{'norm': 3.398177146911621, 'mean': 0.011175557971000671, 'std': 0.1999274045228958}",2,4,,3,1749398125.1078613,parameter_transfer
,2,1,GossipAvg,0,1749398125.1078787,aggregation
,2,0,GossipAvg,1,1749398125.107889,aggregation
,2,1,GossipAvg,2,1749398125.1078963,aggregation
,2,2,GossipAvg,3,1749398125.1079037,aggregation
,2,3,GossipAvg,4,1749398125.1079097,aggregation
"{'norm': 3.404567003250122, 'mean': 0.011462832801043987, 'std': 0.20028828084468842}",3,0,,1,1749398128.9536617,parameter_transfer
"{'norm': 3.391495704650879, 'mean': 0.012391302734613419, 'std': 0.19946128129959106}",3,1,,0,1749398128.9537032,parameter_transfer
"{'norm': 3.4167416095733643, 'mean': 0.011083496734499931, 'std': 0.20102813839912415}",3,2,,1,1749398128.9537213,parameter_transfer
"{'norm': 3.40795636177063, 'mean': 0.012128474190831184, 'std': 0.2004491686820984}",3,3,,2,1749398128.9537373,parameter_transfer
"{'norm': 3.4278581142425537, 'mean': 0.011022653430700302, 'std': 0.2016874998807907}",3,4,,3,1749398128.953751,parameter_transfer
,3,1,GossipAvg,0,1749398128.9537935,aggregation
,3,0,GossipAvg,1,1749398128.9538116,aggregation
,3,1,GossipAvg,2,1749398128.9538183,aggregation
,3,2,GossipAvg,3,1749398128.9538245,aggregation
,3,3,GossipAvg,4,1749398128.9538307,aggregation
