timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753362732.4229784,1,5,"[0, 4, 1]",3,0.6,0.6,"{0: 1.0, 4: 1.0, 1: 1.0}",,,
1753362756.5431652,2,5,"[3, 2, 0]",3,0.6,0.6,"{3: 1.0, 2: 1.0, 0: 1.0}",,,
1753362777.459043,3,5,"[2, 4, 1]",3,0.6,0.6,"{2: 1.0, 4: 1.0, 1: 1.0}",,,
1753362783.6188974,4,5,"[4, 2, 0]",3,0.6,0.6,"{4: 1.0, 2: 1.0, 0: 1.0}",,,
1753362791.112384,5,5,"[4, 1, 3]",3,0.6,0.6,"{4: 1.0, 1: 1.0, 3: 1.0}",,,
1753362797.6519387,6,5,"[0, 4, 1]",3,0.6,0.6,"{0: 1.0, 4: 1.0, 1: 1.0}",,,
1753362805.1326272,7,5,"[2, 4, 0]",3,0.6,0.6,"{2: 1.0, 4: 1.0, 0: 1.0}",,,
1753362812.4451363,8,5,"[0, 2, 1]",3,0.6,0.6,"{0: 1.0, 2: 1.0, 1: 1.0}",,,
1753362820.0753937,9,5,"[0, 1, 4]",3,0.6,0.6,"{0: 1.0, 1: 1.0, 4: 1.0}",,,
1753362827.7464838,10,5,"[0, 1, 4]",3,0.6,0.6,"{0: 1.0, 1: 1.0, 4: 1.0}",,,
