node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,SOC2,radiology,2011,public,mayo_clinic,tier1_hospital,2056
1,national,SOC2,oncology,2009,public,johns_hopkins,tier2_hospital,3270
2,national,ISO27001,cardiology,1999,public,stanford_med,research_center,804
3,regional,HIPAA_compliant,neurology,1998,mixed,mass_general,mobile_unit,918
4,national,SOC2,pathology,1953,research_grant,ucla_health,edge_device,4702
5,national,FedRAMP,radiology,1970,mixed,mayo_clinic,tier1_hospital,2627
6,international,SOC2,oncology,2016,mixed,johns_hopkins,tier2_hospital,512
7,local,SOC2,cardiology,2000,research_grant,stanford_med,research_center,131
8,regional,ISO27001,neurology,2008,public,mass_general,mobile_unit,4956
9,regional,FedRAMP,pathology,1961,research_grant,ucla_health,edge_device,1333
