node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,2014,research_grant,mayo_clinic,tier1_hospital,3161
1,national,ISO27001,oncology,1958,private,johns_hopkins,tier2_hospital,613
2,regional,ISO27001,cardiology,1961,research_grant,stanford_med,research_center,4312
3,national,HIPAA_compliant,neurology,1955,private,mass_general,mobile_unit,1582
4,national,SOC2,pathology,1965,private,ucla_health,edge_device,4395
5,international,SOC2,radiology,1976,research_grant,mayo_clinic,tier1_hospital,4841
6,national,SOC2,oncology,1956,public,johns_hopkins,tier2_hospital,760
7,regional,HIPAA_compliant,cardiology,1953,research_grant,stanford_med,research_center,2251
8,national,ISO27001,neurology,2019,mixed,mass_general,mobile_unit,1100
9,regional,HIPAA_compliant,pathology,2013,public,ucla_health,edge_device,3852
