node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.049303,-92.507566,north_america,America/Chicago
1,Baltimore,USA,39.294549,-76.601087,europe,America/New_York
2,Palo Alto,USA,37.469767,-122.185864,asia_pacific,America/Los_Angeles
3,Boston,USA,42.331645,-71.107266,south_america,America/New_York
4,Los Angeles,USA,34.046936,-118.28405,africa,America/Los_Angeles
5,London,UK,51.515122,-0.121506,north_america,Europe/London
6,Paris,France,48.87632,2.342123,europe,Europe/Paris
7,Tokyo,Japan,35.700344,139.617347,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.327309,103.787813,south_america,Asia/Singapore
9,Sydney,Australia,-33.852076,151.21444,africa,Australia/Sydney
