node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1978,research_grant,mayo_clinic,tier1_hospital,2112
1,local,SOC2,oncology,2000,mixed,johns_hopkins,tier2_hospital,1789
2,local,SOC2,cardiology,1993,public,stanford_med,research_center,106
3,national,FedRAMP,neurology,1982,private,mass_general,mobile_unit,3500
4,regional,ISO27001,pathology,2012,mixed,ucla_health,edge_device,473
5,international,HIPAA_compliant,radiology,2012,mixed,mayo_clinic,tier1_hospital,387
6,regional,HIPAA_compliant,oncology,1992,private,johns_hopkins,tier2_hospital,1131
7,international,ISO27001,cardiology,1963,research_grant,stanford_med,research_center,4854
8,national,HIPAA_compliant,neurology,1955,private,mass_general,mobile_unit,2158
9,national,SOC2,pathology,2007,private,ucla_health,edge_device,87
10,regional,FedRAMP,radiology,2007,private,mayo_clinic,tier1_hospital,324
11,international,ISO27001,oncology,1979,private,johns_hopkins,tier2_hospital,3395
12,local,ISO27001,cardiology,1951,public,stanford_med,research_center,3844
13,local,SOC2,neurology,1961,public,mass_general,mobile_unit,3940
14,international,FedRAMP,pathology,2002,mixed,ucla_health,edge_device,1561
