node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,2002,private,mayo_clinic,tier1_hospital,3887
1,international,SOC2,oncology,2015,public,johns_hopkins,tier2_hospital,4767
2,regional,HIPAA_compliant,cardiology,1954,mixed,stanford_med,research_center,4015
3,local,ISO27001,neurology,2014,research_grant,mass_general,mobile_unit,651
4,local,SOC2,pathology,1983,private,ucla_health,edge_device,1980
5,national,SOC2,radiology,1968,private,mayo_clinic,tier1_hospital,2291
6,international,FedRAMP,oncology,1963,mixed,johns_hopkins,tier2_hospital,637
7,international,FedRAMP,cardiology,1956,private,stanford_med,research_center,2949
8,regional,HIPAA_compliant,neurology,1998,private,mass_general,mobile_unit,3064
9,international,HIPAA_compliant,pathology,1964,public,ucla_health,edge_device,2022
10,local,ISO27001,radiology,1959,public,mayo_clinic,tier1_hospital,4121
11,national,ISO27001,oncology,1968,public,johns_hopkins,tier2_hospital,3735
12,regional,HIPAA_compliant,cardiology,1964,private,stanford_med,research_center,4687
13,local,HIPAA_compliant,neurology,1974,public,mass_general,mobile_unit,2492
14,national,SOC2,pathology,1970,research_grant,ucla_health,edge_device,1421
15,local,SOC2,radiology,1996,research_grant,mayo_clinic,tier1_hospital,4814
16,international,ISO27001,oncology,1951,public,johns_hopkins,tier2_hospital,2588
17,local,SOC2,cardiology,1999,public,stanford_med,research_center,3949
18,national,ISO27001,neurology,1959,research_grant,mass_general,mobile_unit,1054
19,international,FedRAMP,pathology,1972,research_grant,ucla_health,edge_device,2662
20,international,ISO27001,radiology,1950,private,mayo_clinic,tier1_hospital,2773
21,national,FedRAMP,oncology,1968,mixed,johns_hopkins,tier2_hospital,4754
22,regional,SOC2,cardiology,2001,mixed,stanford_med,research_center,3451
23,national,SOC2,neurology,2019,private,mass_general,mobile_unit,2096
24,local,SOC2,pathology,2015,public,ucla_health,edge_device,3519
25,national,SOC2,radiology,1961,public,mayo_clinic,tier1_hospital,4507
26,regional,HIPAA_compliant,oncology,1952,mixed,johns_hopkins,tier2_hospital,1204
27,regional,SOC2,cardiology,1970,mixed,stanford_med,research_center,3073
28,national,FedRAMP,neurology,1987,public,mass_general,mobile_unit,4239
29,local,FedRAMP,pathology,2001,private,ucla_health,edge_device,2736
