node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.977,standard,50000
1,clinic_001,2000,tier_2,16,GDPR,4,64,tier2_hospital,0.944,standard,5000
2,research_center_002,5000,tier_3,128,PIPEDA,8,256,research_center,0.997,standard,50000
3,mobile_unit_003,500,tier_1,8,HIPAA,2,16,mobile_unit,0.89,standard,2000
4,edge_device_004,50,tier_2,2,GDPR,0,8,edge_device,0.865,standard,2000
5,hospital_005,5000,tier_1,32,PIPEDA,4,256,tier1_hospital,0.98,high,10000
6,clinic_006,5000,tier_2,64,local,8,64,tier2_hospital,0.976,standard,20000
7,research_center_007,5000,tier_3,128,local,8,1024,research_center,0.995,standard,100000
8,mobile_unit_008,1000,tier_1,8,GDPR,2,32,mobile_unit,0.842,critical,1000
9,edge_device_009,500,tier_2,4,PIPEDA,0,16,edge_device,0.883,critical,2000
