node_id,latitude,longitude
0,44.05692,-92.492588
1,39.257757,-76.603892
2,37.437031,-122.113267
3,42.37758,-71.099559
4,34.018663,-118.230785
5,51.472919,-0.097711
6,48.873985,2.326614
7,35.710634,139.633755
8,1.382912,103.777886
9,-33.846472,151.257655
10,43.986824,-92.466098
11,39.251947,-76.617456
12,37.416752,-122.177119
13,42.363116,-71.080863
14,34.098125,-118.287167
15,51.462778,-0.119174
16,48.904015,2.368801
17,35.659651,139.696589
18,1.388701,103.84015
19,-33.86633,151.236776
